,Unnamed: 0,difference,transition_time,match_num,entrance_index,departure_index,camera,departure,entrance,frame_num,h,hour,index,max_track_len,next_cam,next_cam_framenum,track,track_length,w,x1,x2,y1,y2
57,240,0.0012613363031278519,17,241,91034,93767,7,1,0,1423,562,15,93767,24,6,1440,22,24,234,730,964,518,1080
58,241,0.0012668697406804244,12,242,92243,94352,7,1,0,3392,476,15,94352,77,6,3404,43,77,223,1692,1915,604,1080
59,243,0.0007851735460195182,27,244,75381,94914,7,1,0,5606,417,15,94914,29,10,5633,66,29,154,1766,1920,663,1080
74,251,0.0011544902895323323,15,252,96539,99294,11,1,0,234,641,17,99294,45,10,249,2,45,167,1753,1920,96,737
75,252,0.0011710176737174734,6,253,98902,99453,11,1,0,4801,600,17,99453,28,10,4807,20,28,174,1746,1920,280,880
72,253,0.0012653754417208591,10,254,101088,99845,12,1,0,2424,610,17,99845,70,13,2434,28,70,221,226,447,470,1080
73,258,0.0010149287288251801,9,259,100125,101992,14,1,0,3408,387,17,101992,85,12,3417,25,85,233,774,1007,445,832
66,260,0.001442441368385691,23,261,104770,102536,15,1,0,2380,130,17,102536,68,3,2403,18,68,46,1169,1215,117,247
70,262,0.0011928106674942035,12,263,100822,103459,2,1,0,2041,185,17,103459,51,13,2053,20,51,116,89,205,895,1080
71,264,0.0013953215987395995,2,265,105946,103640,2,1,0,3171,117,17,103640,106,4,3173,25,106,107,1363,1470,962,1079
67,276,0.0014830072411732378,16,277,109376,111268,7,1,0,4782,546,17,111268,22,6,4798,85,22,247,999,1246,534,1080
76,280,0.0007221793388603738,45,281,129357,113199,10,1,0,2083,307,19,113199,24,6,2128,30,24,100,0,100,305,612
84,293,0.0005560070803344566,8,294,119810,118551,12,1,0,2690,549,19,118551,30,13,2698,28,30,223,0,223,525,1074
85,302,0.001081137806252613,3,303,118756,120088,13,1,0,2878,274,19,120088,54,12,2881,33,54,164,1521,1685,806,1080
86,303,0.0008651393445972906,19,304,126054,120171,13,1,0,3553,321,19,120171,30,3,3572,45,30,102,355,457,235,556
81,342,0.0013448963047066845,22,343,113200,129336,6,1,0,2087,227,19,129336,39,10,2109,21,39,75,780,855,182,409
83,344,0.0014285524144280635,22,345,113710,129875,6,1,0,3872,288,19,129875,50,10,3894,45,50,89,221,310,166,454
77,367,0.0013409123417171807,39,368,130036,132793,9,1,0,3825,333,19,132793,76,6,3864,48,76,204,1101,1305,747,1080
78,370,0.0007840655384989747,45,371,113883,132877,9,1,0,3822,213,19,132877,81,10,3867,51,81,125,396,521,867,1080
79,372,0.000897073788428317,17,373,114264,133011,9,1,0,4737,474,19,133011,69,10,4754,73,69,163,879,1042,529,1003
80,373,0.0012517295549507258,43,374,130350,133085,9,1,0,4740,484,19,133085,60,6,4783,76,60,310,506,816,596,1080
97,375,0.0014954112481384706,11,376,135992,134930,12,1,0,232,321,9,134930,21,13,243,1,21,181,1046,1227,759,1080
98,376,0.0011720360739968275,9,377,136421,135055,12,1,0,1158,435,9,135055,21,13,1167,13,21,227,953,1180,645,1080
99,378,0.001257055509169416,4,379,137474,135678,12,1,0,4096,352,9,135678,56,13,4100,52,56,188,155,343,728,1080
100,380,0.0012994847501302444,4,381,138313,135873,12,1,0,5390,638,9,135873,67,13,5394,62,67,238,244,482,442,1080
107,381,0.001425963904849819,4,382,139066,136386,13,1,0,442,176,9,136386,24,14,446,12,24,120,1067,1187,904,1080
101,386,0.001084805398403058,9,387,136421,139127,14,1,0,1158,501,9,139127,32,13,1167,6,32,135,1785,1920,572,1073
102,388,0.0011604786944801751,16,389,138617,139452,14,1,0,5467,509,9,139452,24,13,5483,38,24,174,1746,1920,571,1080
103,389,0.0014705257146942381,6,390,138084,139483,14,1,0,5505,326,9,139483,30,13,5511,39,30,184,1201,1385,751,1077
95,396,0.0012182715038237665,5,397,142516,140999,2,1,0,3748,561,9,140999,72,3,3753,45,72,196,228,424,519,1080
96,398,0.000944308393791598,1,399,144885,141433,2,1,0,5104,130,9,141433,131,4,5105,69,131,101,608,709,946,1076
91,399,0.0010939885122045786,7,400,143628,141920,3,1,0,379,157,9,141920,56,4,386,4,56,121,1355,1476,923,1080
92,400,0.0013091034639774318,2,401,140316,142085,3,1,0,1215,318,9,142085,68,2,1217,14,68,177,1726,1903,762,1080
93,404,0.0010085428359144543,2,405,140401,144229,4,1,0,1325,303,9,144229,59,2,1327,23,59,175,349,524,777,1080
94,405,0.001182108498482053,2,406,140817,144680,4,1,0,3522,256,9,144680,138,2,3524,36,138,160,1126,1286,814,1070
87,407,0.0007120799347337285,3,408,147763,145984,5,1,0,2669,99,9,145984,130,7,2672,19,130,90,721,811,981,1080
88,408,0.0012033439129732586,6,409,148689,146314,5,1,0,4733,356,9,146314,23,7,4739,49,23,232,1419,1651,722,1078
89,410,0.0014522534053390472,3,411,145989,146637,6,1,0,2537,313,9,146637,41,5,2540,14,41,156,1105,1261,767,1080
90,411,0.0006068678060296277,10,412,146495,147447,7,1,0,1425,584,9,147447,65,6,1435,17,65,253,1587,1840,496,1080
