,Unnamed: 0,difference,transition_time,match_num,entrance_index,departure_index,camera,departure,entrance,frame_num,h,hour,index,max_track_len,next_cam,next_cam_framenum,track,track_length,w,x1,x2,y1,y2
39,664,0.0013442871640276233,14,665,40326,101524,9,1,0,2407,471,13,101524,42,10,2421,161,42,186,117,303,609,1080
41,676,0.0014860485332889562,1,677,91636,101983,9,1,0,3074,548,13,101983,86,6,3075,177,86,209,291,500,532,1080
138,684,0.0010198924666815678,3,685,128134,104215,10,1,0,1948,432,15,104215,75,9,1951,50,75,199,1015,1214,648,1080
139,687,0.0009514296640089793,4,688,106498,105191,10,1,0,3311,174,15,105191,204,11,3315,95,204,116,668,784,902,1076
148,692,0.001054646165674386,17,693,105373,106586,11,1,0,3403,667,15,106586,88,10,3420,23,88,137,1783,1920,101,768
149,693,0.0009660261330220008,14,694,105494,106664,11,1,0,3729,664,15,106664,62,10,3743,30,62,173,1747,1920,128,792
145,694,0.0014722326717144126,12,695,109100,107041,12,1,0,1453,569,15,107041,82,13,1465,25,82,221,54,275,511,1080
146,699,0.0012677051820108767,3,700,110837,107869,12,1,0,4944,578,15,107869,69,13,4947,77,69,230,98,328,502,1080
147,708,0.0012339200912496028,8,709,109275,111812,14,1,0,2073,510,15,111812,22,13,2081,28,22,241,877,1118,570,1080
144,711,0.001006826898059286,15,712,115721,114132,2,1,0,472,485,15,114132,34,3,487,12,34,208,173,381,595,1080
143,712,0.0006916659492898858,17,713,109310,116566,3,1,0,2111,252,15,116566,54,13,2128,40,54,87,217,304,215,467
141,727,0.0008330945078506197,37,728,120349,126139,7,1,0,2782,514,15,126139,76,5,2819,122,76,220,1680,1900,566,1080
142,728,0.0007730060764151622,3,729,120556,126555,7,1,0,3142,186,15,126555,65,5,3145,149,65,116,1267,1383,894,1080
140,731,0.001384678316251551,13,732,103557,127818,9,1,0,139,487,15,127818,89,10,152,1,89,232,296,528,593,1080
161,737,0.0007749011847391327,45,738,136611,132373,13,1,0,600,226,17,132373,35,3,645,7,35,74,290,364,224,450
159,741,0.0013522855378700915,5,742,132468,133744,14,1,0,1181,385,17,133744,30,13,1186,10,30,78,1842,1920,695,1080
160,743,0.0009813693196823183,6,744,133530,134612,14,1,0,5742,517,17,134612,27,13,5748,72,27,201,1719,1920,563,1080
157,745,0.0014520329008326787,5,746,139130,136044,2,1,0,3626,195,17,136044,89,4,3631,46,89,148,933,1081,885,1080
158,746,0.0009347474965101883,32,747,133505,136298,2,1,0,5349,517,17,136298,71,13,5381,61,71,221,111,332,563,1080
155,748,0.0010514096027232362,9,749,138625,136905,3,1,0,2387,88,17,136905,48,4,2396,24,48,81,814,895,992,1080
156,749,0.0014109859023562145,7,750,135885,136972,3,1,0,2769,518,17,136972,64,2,2776,25,64,210,953,1163,562,1080
150,750,0.0013666717737687779,13,751,140957,140037,5,1,0,2900,414,17,140037,29,6,2913,40,29,267,47,314,666,1080
151,753,0.0011894754746085536,3,754,141673,140443,6,1,0,160,293,17,140443,47,7,163,4,47,185,754,939,787,1080
152,754,0.0014023424306245224,6,755,141722,140530,6,1,0,331,323,17,140530,44,7,337,7,44,157,1284,1441,757,1080
153,757,0.0013669080686412114,1,758,142671,141172,6,1,0,3956,313,17,141172,50,7,3957,31,50,168,1423,1591,767,1080
154,758,0.0014754899397705808,5,759,140444,141648,7,1,0,207,574,17,141648,74,6,212,1,74,219,1683,1902,506,1080
162,766,0.001454717750739225,1,767,159574,145576,10,1,0,2403,146,19,145576,42,5,2404,25,42,49,155,204,228,374
163,772,0.0014794031643478676,3,773,161398,146621,10,1,0,3765,350,19,146621,30,6,3768,92,30,108,0,108,283,633
172,782,0.0010761804229494592,1,783,147825,150273,14,1,0,627,152,19,150273,80,12,628,8,80,107,968,1075,928,1080
168,809,0.0012858314629762768,3,810,161918,159864,5,1,0,4125,282,19,159864,26,6,4128,51,26,194,0,194,788,1070
169,810,0.0013187712833940045,7,811,164321,160262,6,1,0,1215,101,19,160262,46,9,1222,5,46,36,352,388,112,213
170,812,0.001403879664001613,1,813,159614,160691,6,1,0,2814,248,19,160691,49,5,2815,24,49,144,1501,1645,832,1080
164,840,0.0011843731697945017,3,841,146362,165129,9,1,0,3709,457,19,165129,50,10,3712,57,50,145,0,145,623,1080
166,845,0.0009866590037202866,19,846,161206,165197,9,1,0,3706,503,19,165197,29,6,3725,65,29,158,404,562,150,653
167,851,0.0011951974294937852,9,852,146623,165502,9,1,0,3894,559,19,165502,97,10,3903,90,97,242,403,645,521,1080
173,865,0.0010573470077554477,4,866,187518,166927,10,1,0,368,446,9,166927,69,9,372,4,69,188,728,916,634,1080
191,877,0.0011273539041957437,3,878,173891,172229,13,1,0,3468,242,9,172229,72,14,3471,67,72,161,1419,1580,838,1080
192,878,0.0012413602991753858,1,879,170244,172579,13,1,0,5083,223,9,172579,68,12,5084,89,68,128,1792,1920,857,1080
189,880,0.0012770836725881148,27,881,178166,173677,14,1,0,1258,497,9,173677,24,3,1285,10,24,234,1228,1462,566,1063
190,884,0.0008021986275989023,7,885,172599,174335,14,1,0,5275,496,9,174335,31,13,5282,52,31,131,1789,1920,580,1076
187,888,0.0011152655313898443,2,889,180244,176099,2,1,0,2073,344,9,176099,73,4,2075,29,73,165,858,1023,736,1080
188,891,0.001482354007785697,23,892,181508,177210,2,1,0,5503,202,9,177210,117,4,5526,103,117,137,251,388,878,1080
176,892,0.0014374292422640964,24,893,173531,177814,3,1,0,392,208,9,177814,28,14,416,2,28,77,812,889,276,484
177,895,0.0013740052075689687,2,896,175573,179761,4,1,0,249,183,9,179761,79,2,251,3,79,145,672,817,897,1080
178,896,0.0006609581705790763,1,897,176182,180380,4,1,0,2335,202,9,180380,75,2,2336,28,75,134,1058,1192,878,1080
179,897,0.0009662388560274132,4,898,176367,180561,4,1,0,3274,291,9,180561,175,2,3278,45,175,150,1456,1606,773,1064
180,898,0.0012552661537567756,32,899,172157,180666,4,1,0,3364,497,9,180666,101,13,3396,47,101,153,1287,1440,294,791
181,899,0.0012696005502203448,4,900,176420,180839,4,1,0,3397,169,9,180839,141,2,3401,50,141,125,876,1001,909,1078
182,900,0.0013614552437649686,5,901,176504,180926,4,1,0,3497,209,9,180926,77,2,3502,55,77,114,1030,1144,871,1080
183,901,0.0010761975454113804,3,902,176811,181215,4,1,0,4411,248,9,181215,125,2,4414,67,125,194,1333,1527,825,1073
184,903,0.0007268962314844332,5,904,177256,181297,4,1,0,5417,180,9,181297,76,2,5422,84,76,125,998,1123,900,1080
185,904,0.0011304764697465505,3,905,177657,181746,4,1,0,5856,228,9,181746,158,2,5859,100,158,151,1333,1484,846,1074
186,905,0.0011973985000525186,4,906,177728,181824,4,1,0,5872,322,9,181824,53,2,5876,109,53,174,711,885,758,1080
174,908,0.0013529207581889314,17,909,180386,183591,6,1,0,3082,286,9,183591,41,4,3099,23,41,163,1626,1789,794,1080
175,913,0.0005223436004103767,3,914,182154,185531,7,1,0,2998,156,9,185531,85,5,3001,38,85,107,966,1073,924,1080
