,Unnamed: 0,difference,transition_time,match_num,entrance_index,departure_index,camera,departure,entrance,frame_num,h,hour,index,max_track_len,next_cam,next_cam_framenum,track,track_length,w,x1,x2,y1,y2
101,338,0.0012206807605131182,13,339,115168,119182,7,1,0,1605,374,15,119182,25,6,1618,30,25,260,1308,1568,706,1080
102,339,0.0008918589627297568,49,340,107014,119527,7,1,0,2766,108,15,119527,59,2,2815,51,59,35,1640,1675,59,167
103,341,0.0006253860930725854,1,342,113459,119742,7,1,0,3138,294,15,119742,74,5,3139,68,74,219,724,943,786,1080
104,344,0.0011059191784639046,14,345,117767,120232,7,1,0,4722,200,15,120232,108,6,4736,105,108,96,1824,1920,880,1080
97,348,0.0014746640437889196,16,349,95234,121387,9,1,0,3455,324,15,121387,120,10,3471,44,120,167,207,374,756,1080
133,354,0.0013030727377089505,6,355,122736,124379,11,1,0,757,789,17,124379,23,10,763,2,23,254,1666,1920,167,956
134,355,0.001105645220911947,11,356,123272,124526,11,1,0,2093,636,17,124526,92,10,2104,7,92,234,1686,1920,244,880
123,357,0.0013648848257690428,3,358,126908,125225,12,1,0,1548,491,17,125225,67,13,1551,38,67,197,41,238,589,1080
124,359,0.00080582131244277,22,360,126982,125249,12,1,0,1704,440,17,125249,23,13,1726,40,23,214,538,752,640,1080
129,361,0.0013974862044303401,3,362,128495,126346,13,1,0,126,179,17,126346,57,14,129,5,57,119,1105,1224,901,1080
130,362,0.001080763245472628,13,363,125269,127354,13,1,0,2052,212,17,127354,25,12,2065,60,25,144,1770,1914,868,1080
131,366,0.0014464589771899616,9,367,125533,127588,13,1,0,2798,550,17,127588,21,12,2807,92,21,214,1096,1310,530,1080
132,367,0.0012162054293813785,14,368,130460,127627,13,1,0,3013,100,17,127627,32,2,3027,94,32,43,461,504,144,244
125,369,0.0014854220780850752,16,370,131068,128444,14,1,0,60,547,17,128444,55,3,76,1,55,220,1636,1856,533,1080
126,371,0.0011461642641724132,23,372,126982,128682,14,1,0,1703,373,17,128682,25,13,1726,24,25,183,1123,1306,707,1080
127,373,0.0011495668253388186,9,374,127494,128866,14,1,0,2340,515,17,128866,30,13,2349,39,30,100,1820,1920,565,1080
128,376,0.0006956453191995025,9,377,127650,128900,14,1,0,2992,557,17,128900,29,13,3001,41,29,127,1793,1920,516,1073
112,377,0.0010076045618869242,5,378,135423,129542,15,1,0,2873,307,17,129542,38,5,2878,20,38,99,1339,1438,200,507
119,386,0.0012726517770716846,9,387,134251,132925,3,1,0,4100,213,17,132925,30,4,4109,65,30,150,713,863,867,1080
120,387,0.0012050047708502768,5,388,130062,133451,4,1,0,311,219,17,133451,82,2,316,1,82,135,902,1037,861,1080
121,388,0.0014579179703479665,3,389,130742,133948,4,1,0,3254,183,17,133948,73,2,3257,36,73,136,482,618,897,1080
122,390,0.0013325361284233102,10,391,132969,134399,4,1,0,4626,440,17,134399,70,3,4636,56,70,170,1748,1918,626,1066
114,393,0.0012320749391570955,1,394,136742,135263,5,1,0,2379,428,17,135263,28,6,2380,45,28,114,0,114,652,1080
115,397,0.0007645237706709808,28,398,138498,135459,5,1,0,2914,242,17,135459,36,7,2942,51,36,60,1860,1920,352,594
116,401,0.0013727631375096074,8,402,135079,136230,6,1,0,1954,497,17,136230,26,5,1962,17,26,190,676,866,583,1080
117,404,0.0012271414081231093,8,405,136742,138299,7,1,0,2372,558,17,138299,25,6,2380,44,25,238,993,1231,522,1080
118,405,0.0006363368497976237,29,406,135460,138497,7,1,0,2910,264,17,138497,29,5,2939,56,29,65,0,65,373,637
139,413,0.0007935206937927727,5,414,141795,143063,14,1,0,200,348,19,143063,82,12,205,1,82,179,389,568,732,1080
140,414,0.0013051133511108929,2,415,141719,143224,14,1,0,201,249,19,143224,79,12,203,5,79,144,1238,1382,831,1080
138,433,0.0012393187075224956,5,434,147698,148677,6,1,0,2674,257,19,148677,71,5,2679,26,71,160,682,842,823,1080
135,434,0.0013269729502561447,23,435,140989,150607,9,1,0,2609,489,19,150607,96,10,2632,29,96,179,0,179,591,1080
136,436,0.0014330767824828373,16,437,140897,150674,9,1,0,2606,487,19,150674,66,10,2622,32,66,203,651,854,593,1080
137,438,0.001053038391359477,3,439,148678,150745,9,1,0,2607,461,19,150745,70,6,2610,35,70,183,517,700,619,1080
141,446,0.0010118293314240866,6,447,159945,155253,10,1,0,1836,208,9,155253,45,11,1842,58,45,140,518,658,872,1080
180,458,0.0009758346528111679,8,459,152274,159892,11,1,0,169,520,9,159892,27,10,177,1,27,174,1746,1920,288,808
169,465,0.0012622019638875786,11,466,181854,168848,12,1,0,412,389,9,168848,26,3,423,2,26,201,308,509,691,1080
170,470,0.0010428321111080443,3,471,174426,170957,12,1,0,4959,442,9,170957,69,13,4962,148,69,187,42,229,638,1080
174,473,0.0012574458237236408,3,474,175540,171907,13,1,0,1392,124,9,171907,111,14,1395,40,111,110,1182,1292,956,1080
175,476,0.0014790165515129485,3,477,176351,172919,13,1,0,2591,409,9,172919,34,14,2594,94,34,205,894,1099,671,1080
176,482,0.001332664016161849,9,483,170706,174085,13,1,0,4332,393,9,174085,23,12,4341,141,23,186,871,1057,687,1080
177,483,0.0010260774684680107,6,484,170958,174397,13,1,0,4834,469,9,174397,47,12,4840,146,47,209,1057,1266,611,1080
178,484,0.001160537598373168,13,485,185359,174594,13,1,0,5056,147,9,174594,22,3,5069,163,22,91,1398,1489,933,1080
179,486,0.0009924613146097177,7,487,171054,174748,13,1,0,5145,525,9,174748,48,12,5152,168,48,249,1056,1305,555,1080
171,488,0.0012889867115709055,10,489,172001,176116,14,1,0,1971,463,9,176116,576,13,1981,52,576,144,1776,1920,592,1055
172,489,0.0012005392166081108,11,490,173168,176598,14,1,0,2859,473,9,176598,103,13,2870,85,103,239,1506,1745,600,1073
173,491,0.0014218577951905945,2,492,173902,177423,14,1,0,3991,528,9,177423,60,13,3993,100,60,302,1584,1886,547,1075
165,503,0.0010561793833735148,4,504,185816,179696,2,1,0,1463,253,9,179696,72,4,1467,42,72,159,1018,1177,827,1080
167,505,0.0007892429836866454,20,506,172885,180434,2,1,0,2537,447,9,180434,76,13,2557,93,76,183,90,273,633,1080
168,507,0.0012928195974472702,6,508,185006,181267,2,1,0,4420,427,9,181267,70,3,4426,142,70,169,0,169,653,1080
159,509,0.0013071727408964795,48,510,172923,183381,3,1,0,2529,201,9,183381,69,13,2577,48,69,127,1089,1216,879,1080
160,510,0.0013450599855271636,1,511,186501,183427,3,1,0,2515,135,9,183427,45,4,2516,49,45,104,1473,1577,945,1080
161,513,0.000702494456061195,3,514,180778,184283,3,1,0,2969,463,9,184283,31,2,2972,72,31,197,1190,1387,617,1080
162,517,0.0014004441037438714,42,518,173902,184898,3,1,0,3951,280,9,184898,20,13,3993,88,20,99,205,304,252,532
163,520,0.0009726865460161317,10,521,180069,186185,4,1,0,2013,508,9,186185,141,2,2023,30,141,194,1499,1693,444,952
164,523,0.0011434071124223784,15,524,180897,186836,4,1,0,3371,440,9,186836,61,2,3386,61,61,249,1634,1883,626,1066
143,524,0.0010187246693053368,7,525,194057,187512,5,1,0,1242,374,9,187512,35,6,1249,16,35,100,0,100,706,1080
144,525,0.0006959497008972469,21,526,155208,187908,5,1,0,1770,433,9,187908,75,10,1791,29,75,174,5,179,647,1080
145,527,0.0010982183949978868,4,528,197180,188200,5,1,0,2831,519,9,188200,37,6,2835,49,37,149,0,149,552,1071
146,528,0.0011561298312251765,3,529,157453,188248,5,1,0,3062,611,9,188248,45,10,3065,51,45,248,76,324,469,1080
147,532,0.0013384208807192485,9,533,200597,189205,5,1,0,4072,606,9,189205,30,6,4081,78,30,323,17,340,474,1080
148,533,0.001176117810218884,3,534,204177,192489,6,1,0,77,318,9,192489,29,7,80,1,29,161,1028,1189,762,1080
149,535,0.0012963590621122313,2,536,204487,193672,6,1,0,585,124,9,193672,45,7,587,11,45,112,1175,1287,956,1080
150,537,0.0013760422400929866,1,538,205014,195230,6,1,0,1797,164,9,195230,25,7,1798,34,25,100,1328,1428,916,1080
151,549,0.0013281151392242033,2,550,208838,203542,6,1,0,5383,359,9,203542,40,7,5385,168,40,190,1078,1268,721,1080
152,550,0.001347443564642948,2,551,209207,204002,6,1,0,5782,214,9,204002,38,7,5784,193,38,169,1114,1283,866,1080
153,552,0.0006650631137737714,8,553,192628,204282,7,1,0,198,448,9,204282,37,6,206,2,37,196,1317,1513,632,1080
154,554,0.001036965644420273,9,555,194057,204601,7,1,0,1240,258,9,204601,45,6,1249,20,45,169,1726,1895,822,1080
155,557,0.0011025954243338225,8,558,195843,205220,7,1,0,2278,346,9,205220,74,6,2286,49,74,162,1755,1917,734,1080
156,558,0.0012089345212841205,40,559,180358,205500,7,1,0,2421,102,9,205500,109,2,2461,61,109,35,1654,1689,75,177
157,559,0.001222845280426968,11,560,197180,205635,7,1,0,2824,570,9,205635,21,6,2835,74,21,255,719,974,510,1080
158,563,0.0008460468751894,39,564,181343,208569,7,1,0,4993,109,9,208569,62,2,5032,134,62,35,1662,1697,71,180
142,565,0.0014707095286406989,2,566,153335,212783,9,1,0,1109,518,9,212783,83,10,1111,25,83,128,0,128,562,1080
