,Unnamed: 0,difference,transition_time,match_num,entrance_index,departure_index,camera,departure,entrance,frame_num,h,hour,index,max_track_len,next_cam,next_cam_framenum,track,track_length,w,x1,x2,y1,y2
42,156,0.001486760615974542,24,157,52000,47929,3,1,0,4004,161,13,47929,29,4,4028,151,29,126,924,1050,919,1080
43,157,0.0012362112121973446,47,158,43677,48255,3,1,0,4414,216,13,48255,25,2,4461,173,25,155,936,1091,864,1080
44,158,0.0013756657794666595,30,159,52696,48644,3,1,0,4831,502,13,48644,99,4,4861,201,99,190,845,1035,578,1080
45,159,0.0014591727242369936,13,160,44504,48770,3,1,0,4918,247,13,48770,92,2,4931,204,92,157,1081,1238,833,1080
46,161,0.001260474847273714,9,162,45660,50005,4,1,0,378,481,13,50005,78,3,387,2,78,218,1675,1893,599,1080
47,162,0.0007784371371970355,10,163,45697,50082,4,1,0,372,501,13,50082,71,3,382,23,71,188,1732,1920,579,1080
48,163,0.0009761017399959408,1,164,42053,50192,4,1,0,430,230,13,50192,101,2,431,27,101,131,264,395,850,1080
49,165,0.0007967423264850922,1,166,42479,50771,4,1,0,1543,222,13,50771,71,2,1544,80,71,161,787,948,858,1080
50,166,0.00042110717352719353,4,167,42669,51127,4,1,0,3029,315,13,51127,71,2,3033,101,71,156,940,1096,765,1080
51,168,0.00110875879671533,5,169,43465,52328,4,1,0,4218,282,13,52328,70,2,4223,142,70,178,1065,1243,798,1080
53,171,0.0007090716913025568,3,172,44801,53072,4,1,0,5251,70,13,53072,107,2,5254,187,107,63,704,767,1010,1080
38,181,0.0012731407464149633,3,182,54099,55506,6,1,0,415,409,13,55506,46,5,418,12,46,231,1042,1273,671,1080
37,205,0.001146894406906694,7,206,29505,62120,9,1,0,5873,422,13,62120,90,10,5880,103,90,159,0,159,658,1080
68,206,0.0014768690400766204,3,207,85245,62977,10,1,0,602,452,15,62977,61,9,605,11,61,188,836,1024,628,1080
69,207,0.0012646238875931785,1,208,85298,63054,10,1,0,624,314,15,63054,72,9,625,12,72,160,1174,1334,766,1080
84,211,0.001226699374249362,7,212,68469,66766,12,1,0,1429,340,15,66766,33,13,1436,19,33,213,109,322,738,1078
85,213,0.0010609999854860397,10,214,69158,67327,12,1,0,3497,469,15,67327,32,13,3507,51,32,271,11,282,611,1080
86,219,0.0010725731788909696,9,220,68469,70296,14,1,0,1427,361,15,70296,32,13,1436,20,32,77,1843,1920,719,1080
87,220,0.0014066513471750776,13,221,68837,71069,14,1,0,2250,457,15,71069,30,13,2263,33,30,126,1794,1920,570,1027
88,221,0.0008464068490416939,11,222,69092,71370,14,1,0,2824,608,15,71370,27,13,2835,43,27,183,1737,1920,470,1078
89,222,0.0011690991718085286,14,223,69158,71478,14,1,0,3493,407,15,71478,30,13,3507,46,30,188,1732,1920,670,1077
90,223,0.0013148427736171555,19,224,69306,71689,14,1,0,3983,485,15,71689,121,13,4002,50,121,184,1736,1920,595,1080
82,224,0.0008268705899496334,45,225,77591,73222,2,1,0,1653,526,15,73222,59,4,1698,15,59,226,74,300,554,1080
83,225,0.0008621227089498902,8,226,68905,73472,2,1,0,2273,513,15,73472,58,13,2281,22,58,203,95,298,567,1080
77,226,0.0012806020881476646,6,227,72927,74922,3,1,0,116,471,15,74922,46,2,122,1,46,183,1031,1214,609,1080
78,230,0.0009594704010533314,7,231,73558,77748,4,1,0,2347,327,15,77748,67,2,2354,62,67,180,751,931,753,1080
79,231,0.0010439922861209842,6,232,73996,77920,4,1,0,4336,213,15,77920,66,2,4342,116,66,124,1137,1261,867,1080
80,232,0.000698917330129755,6,233,74230,78016,4,1,0,4891,242,15,78016,89,2,4897,124,89,161,651,812,838,1080
81,233,0.0011093220064689383,3,234,74230,78110,4,1,0,4894,128,15,78110,88,2,4897,129,88,101,821,922,952,1080
73,238,0.0014564580369792154,9,240,82459,79714,6,1,0,1095,236,15,79714,53,7,1104,11,53,145,829,974,844,1080
75,241,0.0013257779531991535,2,243,82830,80036,6,1,0,2035,254,15,80036,56,7,2037,27,56,150,733,883,826,1080
76,242,0.001489732127458363,3,244,82904,80093,6,1,0,2040,174,15,80093,56,7,2043,28,56,105,1186,1291,906,1080
70,245,0.001271121272111056,4,247,63906,85657,9,1,0,2093,526,15,85657,76,10,2097,37,76,201,97,298,554,1080
71,246,0.001307675424105851,9,248,64743,86062,9,1,0,3507,437,15,86062,86,10,3516,63,86,184,0,184,643,1080
72,247,0.0013977156648996806,18,249,65059,86233,9,1,0,4607,461,15,86233,85,10,4625,74,85,136,0,136,615,1076
99,264,0.0013966826280114547,1,266,90578,92994,13,1,0,3442,194,17,92994,27,12,3443,108,27,145,1775,1920,886,1080
100,265,0.0010152156192295156,7,267,91158,94171,13,1,0,4929,336,17,94171,30,12,4936,155,30,154,1170,1324,737,1073
96,270,0.0011917296806607768,31,272,97005,102518,4,1,0,1019,220,17,102518,70,2,1050,17,70,67,1538,1605,241,461
97,272,0.0007874267077697041,5,274,97550,102870,4,1,0,2196,192,17,102870,70,2,2201,42,70,119,1354,1473,888,1080
98,273,0.000875002408930754,14,275,101117,103114,4,1,0,2737,422,17,103114,243,3,2751,46,243,150,1770,1920,641,1063
91,278,0.001210287057105862,9,280,107127,106103,5,1,0,5909,368,17,106103,34,6,5918,60,34,112,0,112,712,1080
92,281,0.0014199875033379045,2,283,108803,106471,6,1,0,3128,104,17,106471,29,7,3130,21,29,79,1322,1401,976,1080
93,285,0.0014912426220734314,6,287,106367,108221,7,1,0,2161,378,17,108221,65,6,2167,48,65,159,1756,1915,702,1080
94,286,0.0014054396265848,11,288,106866,109639,7,1,0,5013,590,17,109639,89,6,5024,105,89,256,1645,1901,490,1080
95,287,0.0013876392343893204,6,289,107127,110012,7,1,0,5912,361,17,110012,45,6,5918,136,45,96,1824,1920,719,1080
101,288,0.0014341853131040994,11,290,111105,111627,10,1,0,820,197,19,111627,92,1,831,9,92,74,1846,1920,880,1077
102,294,0.001055639227793806,1,296,121383,112038,10,1,0,3432,136,19,112038,23,5,3433,41,23,36,89,125,234,370
110,297,0.0012972028591249135,46,299,117948,115265,13,1,0,1269,171,19,115265,54,2,1315,50,54,71,413,484,223,394
109,300,0.0011875380487423445,10,302,119354,116270,14,1,0,1186,372,19,116270,32,3,1196,37,32,226,1116,1342,705,1077
108,302,0.0007796561746112959,3,304,120044,117263,2,1,0,106,132,19,117263,78,4,109,2,78,97,579,676,948,1080
107,305,0.0006740673370791133,2,307,117439,120308,4,1,0,797,350,19,120308,68,2,799,20,68,207,1043,1250,730,1080
103,307,0.0014305346358496785,2,309,121701,120899,5,1,0,746,554,19,120899,20,6,748,10,20,239,142,381,443,997
104,310,0.0009464060759541877,5,312,112116,121325,5,1,0,3472,680,19,121325,40,10,3477,45,40,263,8,271,400,1080
105,311,0.0011428335451976798,37,313,112082,121382,5,1,0,3476,466,19,121382,55,10,3513,47,55,160,0,160,614,1080
106,317,0.0008935432719423983,2,319,123754,122009,6,1,0,2992,247,19,122009,71,7,2994,14,71,148,599,747,833,1080
111,330,0.001248039157935071,1,332,154906,126244,10,1,0,2034,291,9,126244,399,9,2035,21,399,147,1029,1176,789,1080
112,332,0.0008044001522618718,35,334,151039,126335,10,1,0,1785,233,9,126335,42,6,1820,24,42,72,31,103,308,541
135,339,0.0010441679415836352,6,341,131089,128532,12,1,0,1809,444,9,128532,31,13,1815,25,31,209,12,221,615,1059
136,340,0.00124310135427892,4,342,131565,128565,12,1,0,1943,533,9,128565,31,13,1947,27,31,260,648,908,547,1080
140,343,0.0012942298398707164,15,345,128470,130282,13,1,0,1259,194,9,130282,82,12,1274,20,82,135,977,1112,881,1075
141,354,0.0013901897674559952,28,356,141199,135678,13,1,0,5376,118,9,135678,64,2,5404,142,64,48,506,554,151,269
137,355,0.0009719805287157961,3,357,128310,136094,14,1,0,73,90,9,136094,72,12,76,1,72,67,1280,1347,990,1080
138,356,0.0010115400978906934,4,358,131565,136241,14,1,0,1943,291,9,136241,28,13,1947,15,28,40,1880,1920,789,1080
139,357,0.0009921462048641985,13,359,129416,137210,14,1,0,5146,335,9,137210,106,12,5159,69,106,164,368,532,741,1076
130,358,0.0010607044352042426,3,360,144431,137866,2,1,0,443,333,9,137866,83,4,446,6,83,185,890,1075,747,1080
131,359,0.0013838028721768654,18,361,142735,138728,2,1,0,2189,191,9,138728,368,3,2207,43,368,173,218,391,882,1073
132,360,0.0013751099862969465,9,362,145726,138793,2,1,0,2100,205,9,138793,63,4,2109,45,63,170,251,421,870,1075
133,362,0.0010026062273633066,8,364,143393,139285,2,1,0,4036,484,9,139285,47,3,4044,70,47,221,180,401,596,1080
134,363,0.0005140016684027613,2,365,149020,141367,2,1,0,5668,169,9,141367,72,4,5670,139,72,128,667,795,911,1080
124,369,0.001409106211852678,29,371,141199,144127,3,1,0,5375,171,9,144127,73,2,5404,124,73,121,1196,1317,909,1080
125,370,0.0008378391373660256,12,372,142101,144888,4,1,0,1410,478,9,144888,83,3,1422,27,83,213,1664,1877,602,1080
126,371,0.0011419308908422747,3,373,138226,144960,4,1,0,1542,114,9,144960,65,2,1545,39,65,76,1359,1435,966,1080
127,372,0.0009463855746953543,6,374,138323,145029,4,1,0,1745,474,9,145029,62,2,1751,43,62,241,1614,1855,601,1075
128,373,0.0008256582345906598,3,375,142631,145799,4,1,0,2182,263,9,145799,73,3,2185,62,73,203,1567,1770,813,1076
129,375,0.0009241046840374428,7,377,140278,148367,4,1,0,4813,358,9,148367,70,2,4820,135,70,185,514,699,722,1080
113,377,0.0011357424662680415,3,379,150279,149454,5,1,0,934,473,9,149454,35,6,937,17,35,142,0,142,607,1080
114,378,0.0009679305303478652,8,380,153012,149536,5,1,0,1365,213,9,149536,20,7,1373,22,20,194,1546,1740,865,1078
115,379,0.0012925452546360052,6,381,151435,149759,5,1,0,3802,501,9,149759,28,6,3808,34,28,174,0,174,579,1080
116,381,0.0012179158760712927,13,383,151811,150009,5,1,0,4791,332,9,150009,22,6,4804,46,22,217,658,875,748,1080
117,382,0.001426452114052886,4,384,152274,150110,5,1,0,5603,431,9,150110,38,6,5607,69,38,88,0,88,647,1078
118,383,0.0011497998562077045,6,385,149172,150215,6,1,0,438,112,9,150215,85,5,444,3,85,97,1059,1156,967,1079
119,384,0.0013940850743591046,1,386,149284,150276,6,1,0,523,142,9,150276,60,5,524,4,60,67,1853,1920,938,1080
121,386,0.0011737846586818196,4,388,149537,151001,6,1,0,1650,451,9,151001,59,5,1654,13,59,206,918,1124,629,1080
122,388,0.001201519490077209,2,390,149687,151366,6,1,0,3288,320,9,151366,48,5,3290,30,48,177,1316,1493,760,1080
123,399,0.001087320521026385,10,401,151811,153952,7,1,0,4794,576,9,153952,45,6,4804,87,45,234,1686,1920,504,1080
