,Unnamed: 0,difference,transition_time,match_num,entrance_index,departure_index,camera,departure,entrance,frame_num,h,hour,index,max_track_len,next_cam,next_cam_framenum,track,track_length,w,x1,x2,y1,y2
23,134,0.0014088952631173607,6,135,38043,36252,5,1,0,1787,515,13,36252,20,6,1793,34,20,242,212,454,565,1080
24,141,0.001283207399976405,25,142,35200,36692,5,1,0,3563,434,13,36692,58,4,3588,77,58,196,1356,1552,646,1080
46,163,0.0014577454229885876,5,164,54369,46420,12,1,0,2615,443,15,46420,82,3,2620,18,82,162,15,177,595,1038
47,170,0.0010519579731824644,15,171,47616,51414,14,1,0,2982,376,15,51414,64,13,2997,24,64,133,1441,1574,328,704
44,171,0.0008304391873984753,4,172,58035,52651,2,1,0,1900,344,15,52651,70,4,1904,16,70,176,913,1089,736,1080
45,172,0.001080907649983922,4,173,57979,52710,2,1,0,1899,209,15,52710,58,4,1903,19,58,117,533,650,871,1080
53,182,0.0009291382534447053,41,183,71400,64314,1,1,0,2217,225,17,64314,39,13,2258,16,39,81,1255,1336,168,393
82,195,0.0009971884395065225,3,196,95170,67105,11,1,0,2836,462,17,67105,35,9,2839,15,35,279,890,1169,618,1080
65,196,0.0011310800807788368,12,197,69251,67260,12,1,0,628,453,17,67260,27,13,640,9,27,134,0,134,627,1080
66,199,0.0010088664812955119,12,200,69882,67472,12,1,0,1366,448,17,67472,65,13,1378,43,65,163,0,163,629,1077
67,200,0.0009624871872052569,23,201,70961,67700,12,1,0,1860,108,17,67700,35,13,1883,49,35,89,1498,1587,971,1079
68,201,0.0012758302682917635,17,202,71453,67790,12,1,0,2307,314,17,67790,34,13,2324,55,34,186,527,713,759,1073
69,203,0.0011631822777838125,7,204,72008,67907,12,1,0,2778,420,17,67907,80,13,2785,68,80,196,15,211,660,1080
77,210,0.0011041084474976849,47,211,80180,69868,13,1,0,1357,299,17,69868,38,3,1404,20,38,96,267,363,172,471
79,211,0.0009703208659747678,1,212,67536,70760,13,1,0,1593,167,17,70760,39,12,1594,32,39,111,1800,1911,912,1079
80,213,0.0012504136519524151,2,214,67665,70953,13,1,0,1823,234,17,70953,89,12,1825,40,89,143,1753,1896,846,1080
81,219,0.0012576113865648535,28,220,78162,73027,13,1,0,4352,177,17,73027,40,2,4380,119,40,64,448,512,155,332
70,222,0.0009931228704303733,15,223,69251,73898,14,1,0,625,466,17,73898,36,13,640,4,36,90,1830,1920,614,1080
71,223,0.0012255738196788163,6,224,69392,73950,14,1,0,858,428,17,73950,51,13,864,5,51,152,1768,1920,652,1080
72,225,0.0010218572393476957,15,226,71237,74358,14,1,0,2084,525,17,74358,36,13,2099,24,36,192,1728,1920,544,1069
73,226,0.0012171564255407325,17,227,71453,74514,14,1,0,2307,463,17,74514,39,13,2324,26,39,178,1742,1920,614,1077
74,227,0.0010136806713874364,15,228,71693,74619,14,1,0,2595,487,17,74619,104,13,2610,27,104,132,1788,1920,577,1064
76,230,0.0011339236530284106,17,231,72987,75036,14,1,0,4295,519,17,75036,22,13,4312,58,22,170,1750,1920,561,1080
60,232,0.001138072248756034,3,233,84283,76174,2,1,0,280,183,17,76174,55,4,283,3,55,104,774,878,897,1080
61,233,0.0014605058865737074,2,234,80476,76299,2,1,0,1509,577,17,76299,61,3,1511,22,61,236,51,287,503,1080
62,235,0.001441138820851045,10,236,85148,77838,2,1,0,3896,73,17,77838,113,4,3906,79,113,65,333,398,1007,1080
63,236,0.0013855024262217506,32,237,72877,78001,2,1,0,4386,476,17,78001,71,13,4418,94,71,151,0,151,604,1080
64,238,0.0009509815053610287,1,239,85886,79215,2,1,0,5881,225,17,79215,82,4,5882,157,82,142,1287,1429,855,1080
54,239,0.0010160117317162007,3,240,84455,80179,3,1,0,1501,221,17,80179,88,4,1504,20,88,138,917,1055,859,1080
55,240,0.0014989646978990018,26,241,71237,81161,3,1,0,2073,111,17,81161,84,13,2099,41,84,35,386,421,150,261
56,244,0.0011353650972824945,19,245,78162,82960,3,1,0,4361,492,17,82960,46,2,4380,116,46,209,934,1143,588,1080
57,247,0.0013558686668833748,18,248,75944,83079,3,1,0,4426,90,17,83079,38,15,4444,131,38,41,447,488,200,290
58,248,0.001425102762639306,28,249,78545,83271,3,1,0,5111,210,17,83271,43,2,5139,145,43,139,904,1043,870,1080
59,252,0.0013161081288526964,11,253,81247,84646,4,1,0,2027,405,17,84646,24,3,2038,29,24,208,1701,1909,671,1076
49,255,0.000399531490914931,2,256,89238,86223,5,1,0,2865,408,17,86223,50,7,2867,21,50,220,579,799,672,1080
50,266,0.0010437613793461966,9,267,87292,88805,7,1,0,2223,536,17,88805,85,6,2232,15,85,237,1657,1894,544,1080
51,268,0.0013996179651449936,49,269,77725,89535,7,1,0,3734,85,17,89535,130,2,3783,41,130,36,1609,1645,80,165
52,270,0.0012287288646415436,9,271,78751,91280,7,1,0,5264,95,17,91280,34,2,5273,116,34,37,1607,1644,66,161
48,271,0.0010822717312895603,13,272,65109,93758,9,1,0,1791,460,17,93758,120,10,1804,46,120,232,12,244,620,1080
99,301,0.0013752756858631005,6,302,110063,111843,11,1,0,1977,425,9,111843,32,10,1983,11,32,182,1738,1920,655,1080
94,303,0.0012552853788617962,3,304,113737,112195,12,1,0,1339,466,9,112195,76,13,1342,8,76,207,16,223,614,1080
95,304,0.0006640001082746271,9,305,114981,113178,12,1,0,5095,608,9,113178,93,13,5104,73,93,251,229,480,472,1080
96,305,0.0012697232160228345,1,306,115464,113265,12,1,0,5154,522,9,113265,80,13,5155,76,80,223,13,236,558,1080
98,306,0.0013248446128889526,3,307,111926,113709,13,1,0,213,201,9,113709,210,12,216,1,210,123,1718,1841,879,1080
97,316,0.0012070660675990268,1,317,112536,116672,14,1,0,3390,161,9,116672,88,12,3391,13,88,106,42,148,919,1080
92,319,0.0010088666010499075,14,320,120043,117828,2,1,0,1542,589,9,117828,55,3,1556,5,55,240,169,409,491,1080
93,322,0.0014792526433156253,11,323,122965,119170,2,1,0,5407,390,9,119170,152,4,5418,46,152,168,262,430,546,936
88,325,0.0009491405066229627,16,326,114450,120743,3,1,0,4763,262,9,120743,57,13,4779,40,57,87,216,303,222,484
89,328,0.0011743718943575563,1,329,117922,122003,4,1,0,2089,272,9,122003,73,2,2090,15,73,148,1016,1164,808,1080
90,329,0.001061313564754643,1,330,117990,122088,4,1,0,2645,281,9,122088,78,2,2646,24,78,161,1020,1181,799,1080
91,331,0.0013395691335718106,1,332,119619,123127,4,1,0,5580,188,9,123127,162,2,5581,74,162,137,1532,1669,886,1074
84,336,0.000637998166755089,10,337,128299,124264,5,1,0,5047,455,9,124264,85,7,5057,72,85,170,0,170,625,1080
85,346,0.0006546520918757125,1,347,123385,126872,7,1,0,403,372,9,126872,158,5,404,2,158,187,774,961,708,1080
86,347,0.0014295791304338515,10,348,124822,126951,7,1,0,1215,531,9,126951,36,6,1225,16,36,240,1260,1500,549,1080
87,351,0.0009172873458741103,1,352,124325,128181,7,1,0,5045,345,9,128181,54,5,5046,79,54,178,781,959,735,1080
83,353,0.0011892883351892658,2,354,110063,130011,9,1,0,1981,365,9,130011,40,10,1983,16,40,92,0,92,665,1030
