,Unnamed: 0,difference,transition_time,match_num,entrance_index,departure_index,camera,departure,entrance,frame_num,h,hour,index,max_track_len,next_cam,next_cam_framenum,track,track_length,w,x1,x2,y1,y2
21,91,0.00083020518250737,3,92,31432,37561,4,1,0,1100,180,13,37561,75,2,1103,58,75,103,1106,1209,900,1080
22,92,0.0005059153093375873,6,93,31518,37639,4,1,0,1404,319,13,37639,74,2,1410,65,74,169,620,789,761,1080
23,93,0.0013220198787486006,6,94,32178,37754,4,1,0,1695,93,13,37754,89,2,1701,76,89,75,1042,1117,987,1080
24,94,0.001166618509596175,13,95,35154,38443,4,1,0,2561,509,13,38443,57,3,2574,126,57,216,1644,1860,571,1080
25,96,0.0011854150722386966,6,97,32980,38673,4,1,0,3219,124,13,38673,74,2,3225,145,74,87,1272,1359,956,1080
26,97,0.0010694660661729762,1,98,33166,38798,4,1,0,3389,230,13,38798,69,2,3390,158,69,144,1279,1423,850,1080
27,98,0.0008610920538591609,9,99,33241,38922,4,1,0,3489,144,13,38922,112,2,3498,161,112,108,1352,1460,928,1072
28,99,0.0011199844107406868,33,100,25975,39170,4,1,0,4145,392,13,39170,79,13,4178,181,79,196,1724,1920,688,1080
29,100,0.0005355104620824813,4,101,34177,39461,4,1,0,5753,203,13,39461,63,2,5757,202,63,129,1064,1193,877,1080
30,101,0.0005839137565691326,3,102,34328,39551,4,1,0,5976,170,13,39551,82,2,5979,211,82,133,1067,1200,910,1080
14,102,0.001487985988484214,1,103,41497,39639,5,1,0,442,501,13,39639,32,6,443,7,32,150,0,150,579,1080
15,105,0.001451543926770806,15,106,43015,40347,5,1,0,2774,471,13,40347,32,6,2789,80,32,129,0,129,609,1080
16,122,0.0007604050344291414,1,123,40504,48095,7,1,0,3470,307,13,48095,92,5,3471,125,92,48,0,48,400,707
17,125,0.0009189835191480057,49,126,51898,48721,7,1,0,3685,509,13,48721,36,9,3734,164,36,170,1750,1920,571,1080
11,128,0.0013104362355453821,14,129,18501,51520,9,1,0,2175,386,13,51520,96,10,2189,21,96,200,18,218,694,1080
12,131,0.001310612908547556,9,132,19695,51891,9,1,0,3650,674,13,51891,82,10,3659,38,82,230,340,570,406,1080
13,132,0.0011843776281381087,2,133,21225,52465,9,1,0,5111,466,13,52465,97,10,5113,56,97,133,0,133,614,1080
39,152,0.0014327047442098556,9,153,81580,55872,10,1,0,305,144,15,55872,25,5,314,10,25,41,117,158,240,384
40,154,0.0013168354711113148,2,155,90349,56586,10,1,0,1109,405,15,56586,63,9,1111,37,63,146,975,1121,675,1080
41,155,0.0014387417031072466,1,156,90877,56687,10,1,0,1307,322,15,56687,78,9,1308,47,78,146,1001,1147,758,1080
42,156,0.0014002110226735533,2,157,91004,57235,10,1,0,2322,364,15,57235,69,9,2324,80,69,141,700,841,716,1080
43,157,0.0014484282303073384,27,158,88431,57438,10,1,0,2943,211,15,57438,39,7,2970,95,39,72,207,279,258,469
88,160,0.001491339144639326,15,161,56224,59582,11,1,0,780,607,15,59582,33,10,795,6,33,158,1762,1920,107,714
89,161,0.0014721830630245842,25,162,56818,60052,11,1,0,1418,393,15,60052,415,10,1443,9,415,193,1688,1881,687,1080
90,164,0.0007881411041288777,15,165,58354,61370,11,1,0,4314,457,15,61370,61,10,4329,75,61,118,1802,1920,505,962
91,166,0.0010016459084100117,36,167,92259,61709,11,1,0,4800,475,15,61709,136,9,4836,87,136,164,1756,1920,604,1079
70,170,0.0010486664031425224,32,171,66321,62143,12,1,0,30,123,15,62143,29,13,62,2,29,110,946,1056,957,1080
71,171,0.001089188270469129,5,172,66355,62206,12,1,0,67,582,15,62206,62,13,72,3,62,219,220,439,498,1080
72,172,0.001472717965346719,1,173,66757,62395,12,1,0,281,418,15,62395,105,13,282,20,105,192,9,201,662,1080
73,173,0.0013890901709980867,24,174,67868,62945,12,1,0,1253,412,15,62945,65,13,1277,81,65,169,139,308,668,1080
74,174,0.0006092177363395423,7,175,67733,63218,12,1,0,1218,480,15,63218,22,13,1225,116,22,222,990,1212,600,1080
75,175,0.0010370768478842832,19,176,67941,63316,12,1,0,1477,158,15,63316,29,13,1496,128,29,147,1244,1391,922,1080
76,176,0.000793094304783921,2,177,68190,63503,12,1,0,2108,503,15,63503,65,13,2110,151,65,210,19,229,577,1080
77,177,0.00131773263842949,5,178,68615,64242,12,1,0,2917,441,15,64242,65,13,2922,226,65,204,355,559,639,1080
78,179,0.0013652628524223065,1,180,68814,64436,12,1,0,2998,565,15,64436,35,13,2999,242,35,237,75,312,515,1080
79,185,0.0011212427558093038,1,186,69675,65475,12,1,0,5238,316,15,65475,41,13,5239,343,41,131,0,131,764,1080
83,187,0.001440638040165137,45,188,76757,67168,13,1,0,638,161,15,67168,103,3,683,37,103,117,1461,1578,919,1080
84,189,0.0014762938337992257,38,190,73067,67713,13,1,0,1182,250,15,67713,77,15,1220,55,77,148,914,1062,830,1080
85,191,0.0013057810860831124,44,192,75222,68716,13,1,0,3005,121,15,68716,26,2,3049,119,26,60,708,768,227,348
86,194,0.0011512555636213596,3,195,72234,69466,13,1,0,5106,315,15,69466,49,14,5109,167,49,178,1095,1273,765,1080
87,195,0.001026494884477137,2,196,65610,69670,13,1,0,5302,162,15,69670,123,12,5304,172,123,108,1812,1920,918,1080
80,198,0.0006409189653511175,2,199,67733,70915,14,1,0,1223,402,15,70915,24,13,1225,64,24,123,1797,1920,677,1079
81,199,0.0011300716425944536,11,200,67941,71105,14,1,0,1485,548,15,71105,38,13,1496,73,38,207,1713,1920,519,1067
82,200,0.0013464769854579653,11,201,68472,71327,14,1,0,2576,321,15,71327,26,13,2587,89,26,203,1267,1470,759,1080
66,205,0.0004393373250692043,1,206,80133,74771,2,1,0,694,131,15,74771,68,4,695,14,68,95,516,611,949,1080
67,206,0.00097889457064295,4,207,77170,74829,2,1,0,1076,523,15,74829,56,3,1080,20,56,204,94,298,557,1080
68,207,0.0008553896656279803,5,208,77634,75012,2,1,0,1688,524,15,75012,49,3,1693,29,49,216,80,296,556,1080
69,208,0.0011769025535341036,1,209,80936,75706,2,1,0,4179,235,15,75706,66,4,4180,61,66,132,876,1008,845,1080
57,209,0.001431214067463112,12,210,66917,76499,3,1,0,489,283,15,76499,99,13,501,25,99,150,1770,1920,794,1077
58,212,0.0008142753204761577,3,213,75313,78568,3,1,0,3114,442,15,78568,43,2,3117,137,43,196,1233,1429,638,1080
59,213,0.0008153704121109456,6,214,74622,79811,4,1,0,364,227,15,79811,62,2,370,4,62,158,1288,1446,853,1080
60,214,0.0011093045303107066,2,215,74831,80354,4,1,0,1507,172,15,80354,86,2,1509,20,86,110,1240,1350,908,1080
61,215,0.0007151095433098325,5,216,74899,80421,4,1,0,1583,126,15,80421,65,2,1588,23,65,91,1334,1425,954,1080
62,217,0.0003089278191128395,6,218,75417,80768,4,1,0,3803,147,15,80768,75,2,3809,38,75,91,1261,1352,933,1080
64,219,0.0012614916205459707,14,220,79062,81331,4,1,0,5059,541,15,81331,42,3,5073,74,42,229,1598,1827,539,1080
65,220,0.0008806511293497707,30,221,79202,81410,4,1,0,5191,281,15,81410,77,3,5221,76,77,87,1833,1920,799,1080
47,221,0.0014611304815253462,11,222,84325,81779,5,1,0,1043,586,15,81779,22,6,1054,12,22,212,818,1030,345,931
48,222,0.0013108385874916627,2,223,84958,81979,5,1,0,2259,402,15,81979,39,6,2261,32,39,112,0,112,643,1045
49,224,0.0013507153414732127,16,225,78305,82101,5,1,0,2965,490,15,82101,30,3,2981,49,30,122,0,122,590,1080
50,227,0.0013305566298466847,8,228,86716,82491,5,1,0,4603,466,15,82491,31,6,4611,77,31,114,0,114,614,1080
51,228,0.0012571486984853985,4,229,86998,82526,5,1,0,4804,512,15,82526,31,6,4808,81,31,147,0,147,568,1080
52,232,0.0013385684165257564,7,233,87568,83382,6,1,0,315,455,15,83382,49,7,322,7,49,221,1337,1558,625,1080
53,233,0.0013985455475403815,5,234,87817,83881,6,1,0,865,186,15,83881,47,7,870,16,47,121,727,848,894,1080
54,235,0.001412027063130671,1,236,87882,83958,6,1,0,900,118,15,83958,76,7,901,17,76,105,1802,1907,962,1080
55,237,0.0012740295753880942,8,238,81825,84575,6,1,0,1411,566,15,84575,42,5,1419,34,42,239,1143,1382,514,1080
56,239,0.0008609622712286472,4,240,88431,85322,6,1,0,2966,219,15,85322,67,7,2970,55,67,140,1236,1376,861,1080
44,254,0.001277223389003584,5,255,56715,90848,9,1,0,1363,609,15,90848,70,10,1368,37,70,251,256,507,471,1080
45,255,0.0014529152862647323,6,256,58089,91715,9,1,0,3559,502,15,91715,89,10,3565,66,89,244,104,348,578,1080
46,257,0.0014617312423566107,8,258,86998,92152,9,1,0,4800,420,15,92152,139,6,4808,84,139,174,0,174,660,1080
104,272,0.001478819421377145,10,273,98079,96477,12,1,0,136,457,17,96477,20,13,146,2,20,191,629,820,623,1080
105,273,0.0012212967427771408,5,274,98422,96833,12,1,0,1670,577,17,96833,69,13,1675,54,69,229,53,282,503,1080
106,274,0.0014988629887955167,5,275,98447,97006,12,1,0,1852,394,17,97006,111,13,1857,58,111,110,0,110,686,1080
107,275,0.0012494636887243795,7,276,98936,97301,12,1,0,3085,542,17,97301,99,13,3092,81,99,192,0,192,538,1080
111,281,0.001400870669498977,4,282,97135,98801,13,1,0,2848,491,17,98801,21,12,2852,41,21,240,1251,1491,589,1080
112,283,0.0013680689444430336,3,284,97347,99292,13,1,0,3951,207,17,99292,20,12,3954,76,20,141,1546,1687,873,1080
108,285,0.0009403428479852158,4,286,98079,101492,14,1,0,142,360,17,101492,34,13,146,2,34,175,1723,1898,720,1080
109,289,0.0011659206160305052,9,290,98818,104790,14,1,0,2843,533,17,104790,27,13,2852,42,27,132,1788,1920,547,1080
110,290,0.001408647556180935,1,291,97621,107709,14,1,0,4765,210,17,107709,90,12,4766,68,90,143,897,1040,870,1080
95,296,0.0012903819106182175,3,297,112546,110784,3,1,0,1285,190,17,110784,60,4,1288,26,60,158,1385,1543,890,1080
96,299,0.0012031752057637141,1,300,113166,111810,3,1,0,4398,163,17,111810,64,4,4399,69,64,118,1053,1171,917,1080
97,300,0.0010851712666233614,2,301,113277,112283,3,1,0,5633,91,17,112283,35,4,5635,87,35,76,1131,1207,989,1080
98,303,0.001407345125277131,2,304,109706,112746,4,1,0,2961,256,17,112746,67,2,2963,25,67,185,702,887,815,1071
99,305,0.0014514936425544655,8,306,109978,112989,4,1,0,3686,231,17,112989,39,2,3694,45,39,223,1111,1334,843,1074
100,306,0.0011718169700477162,6,307,111825,113209,4,1,0,4442,435,17,113209,43,3,4448,64,43,153,1767,1920,639,1074
102,307,0.0013239898820041663,12,308,112284,113315,4,1,0,5673,231,17,113315,38,3,5685,70,38,95,1825,1920,849,1080
103,309,0.0005771800104198512,6,310,110324,113382,4,1,0,5905,331,17,113382,64,2,5911,86,64,186,838,1024,749,1080
93,311,0.0011291297217359965,20,312,116261,113773,5,1,0,2701,537,17,113773,40,6,2721,27,40,174,0,174,543,1080
94,325,0.0010619010295674382,18,326,116261,118190,7,1,0,2703,464,17,118190,35,6,2721,35,35,133,1787,1920,612,1076
113,330,0.0010256541912759026,6,331,136342,121532,10,1,0,860,515,19,121532,22,9,866,1,22,205,682,887,565,1080
114,331,0.0011573612622808426,3,332,136659,121978,10,1,0,4018,410,19,121978,73,9,4021,23,73,212,765,977,670,1080
116,367,0.0006360857253365999,6,368,135454,136851,9,1,0,5333,562,19,136851,80,6,5339,43,80,226,211,437,518,1080
117,369,0.0011094754029059273,24,370,135431,137059,9,1,0,5340,498,19,137059,106,6,5364,51,106,174,0,174,582,1080
118,370,0.0013960607222388852,1,371,122415,137145,9,1,0,5504,400,19,137145,69,10,5505,82,69,129,0,129,680,1080
119,374,0.0013082016179338425,1,375,152628,138566,10,1,0,2418,535,9,138566,57,9,2419,28,57,209,753,962,545,1080
134,377,0.001318481572212201,7,378,139744,140871,13,1,0,936,491,9,140871,59,12,943,23,59,246,1095,1341,589,1080
133,379,0.001425801735894468,4,380,140306,143017,14,1,0,3597,247,9,143017,67,12,3601,38,67,139,1375,1514,833,1080
129,381,0.0011141167832157952,2,382,145939,143922,2,1,0,882,480,9,143922,74,3,884,8,74,209,6,215,600,1080
130,382,0.0006707106079689882,3,383,146989,144077,2,1,0,1403,375,9,144077,68,4,1406,14,68,170,1008,1178,705,1080
131,384,0.0009276267761294076,3,385,147546,144839,2,1,0,3957,278,9,144839,74,4,3960,43,74,168,1137,1305,802,1080
132,385,0.001280834513251298,42,386,147690,145196,2,1,0,5398,259,9,145196,123,4,5440,60,123,173,238,411,821,1080
127,388,0.0005419591393758512,3,389,143791,146848,4,1,0,208,112,9,146848,47,2,211,7,47,84,1062,1146,968,1080
128,389,0.0013050821765489904,1,390,144215,147123,4,1,0,2134,335,9,147123,56,2,2135,26,56,179,1036,1215,745,1080
122,393,0.0013944234777958395,3,394,150179,149085,5,1,0,4978,506,9,149085,81,6,4981,77,81,188,0,188,574,1080
123,394,0.0013688287547939685,16,395,152027,149151,5,1,0,5085,220,9,149151,25,7,5101,80,25,184,1614,1798,860,1080
124,396,0.0013354271154930755,8,397,149264,150490,7,1,0,452,593,9,150490,59,6,460,18,59,209,1554,1763,487,1080
125,397,0.0014699366862816199,10,398,149487,150828,7,1,0,1423,556,9,150828,25,6,1433,31,25,244,1019,1263,524,1080
126,399,0.001012253412659054,1,400,149189,152353,7,1,0,5736,246,9,152353,55,5,5737,120,55,133,1155,1288,834,1080
120,400,0.0010950167377422107,18,401,137911,152547,9,1,0,524,473,9,152547,90,10,542,6,90,195,466,661,607,1080
121,401,0.0013591207921767206,5,402,138889,152889,9,1,0,3515,355,9,152889,78,10,3520,37,78,149,0,149,725,1080
