,Unnamed: 0,difference,transition_time,match_num,entrance_index,departure_index,camera,departure,entrance,frame_num,h,hour,index,max_track_len,next_cam,next_cam_framenum,track,track_length,w,x1,x2,y1,y2
46,84,0.001434058044615505,40,85,61271,33729,14,1,0,5372,104,13,33729,113,9,5412,143,113,36,1556,1592,151,255
35,90,0.000650578190201127,2,91,44013,36157,2,1,0,511,125,13,36157,75,4,513,2,75,104,715,819,955,1080
36,91,0.0013311341630787635,15,92,44156,36211,2,1,0,574,372,13,36211,50,4,589,3,50,179,1002,1181,708,1080
37,92,0.0008653812368752894,1,93,44472,36517,2,1,0,732,369,13,36517,63,4,733,17,63,185,1011,1196,711,1080
38,93,0.0011139683787671556,7,94,45081,36800,2,1,0,792,148,13,36800,72,4,799,23,72,103,1815,1918,932,1080
39,98,0.001090773543273655,2,99,46548,38032,2,1,0,2526,237,13,38032,73,4,2528,98,73,119,804,923,843,1080
28,111,0.001022528093449273,4,112,36362,44012,4,1,0,597,334,13,44012,102,2,601,17,102,218,750,968,746,1080
29,114,0.0008648518522347487,3,115,36914,44460,4,1,0,813,108,13,44460,93,2,816,52,93,80,1191,1271,969,1077
30,115,0.001186779826279355,4,116,41336,44588,4,1,0,821,517,13,44588,67,3,825,61,67,209,1547,1756,563,1080
31,116,0.001031327744386332,2,117,37476,45608,4,1,0,1207,174,13,45608,70,2,1209,100,70,103,1506,1609,906,1080
32,118,0.0011827940858041644,12,119,41717,46525,4,1,0,2559,520,13,46525,73,3,2571,180,73,228,1629,1857,560,1080
33,119,0.0010412785520757851,1,120,39507,48198,4,1,0,5001,105,13,48198,64,2,5002,276,64,75,349,424,975,1080
34,120,0.0011396884548134881,5,121,39697,48616,4,1,0,5086,115,13,48616,62,2,5091,299,62,77,1124,1201,965,1080
23,121,0.0009253767533544619,12,122,51122,49260,5,1,0,1953,410,13,49260,42,6,1965,45,42,137,0,137,670,1080
24,123,0.0014583296424648248,8,124,18816,49596,5,1,0,3278,536,13,49596,34,1,3286,70,34,120,0,120,527,1063
25,137,0.0010684454288985698,1,138,51065,55014,7,1,0,1221,353,13,55014,88,6,1222,48,88,204,1476,1680,727,1080
26,141,0.0012612373105712893,11,142,51946,56434,7,1,0,3283,466,13,56434,52,6,3294,96,52,98,1822,1920,613,1079
27,148,0.0011229206840014166,40,149,39156,57617,7,1,0,4477,93,13,57617,516,2,4517,133,516,36,1617,1653,62,155
21,152,0.0013556185379999092,2,153,22828,60925,9,1,0,4770,420,13,60925,77,10,4772,102,77,154,0,154,596,1016
22,154,0.0012673088534249852,6,155,23660,61359,9,1,0,5500,547,13,61359,88,10,5506,128,88,241,52,293,533,1080
50,159,0.0014528890098043305,2,160,89061,63024,10,1,0,499,454,15,63024,20,9,501,19,20,199,944,1143,626,1080
52,168,0.001218917671912663,16,169,89513,63590,10,1,0,2144,198,15,63590,73,9,2160,58,73,122,1437,1559,878,1076
53,169,0.001318996214183324,2,170,89586,63772,10,1,0,2308,380,15,63772,60,9,2310,69,60,159,985,1144,700,1080
68,176,0.0009198640044430672,12,177,65558,67530,13,1,0,3765,517,15,67530,56,12,3777,35,56,225,789,1014,563,1080
66,184,0.0013670208366178165,13,185,67723,69471,14,1,0,4100,469,15,69471,239,13,4113,26,239,131,1789,1920,587,1056
67,186,0.001398999615893092,3,187,66030,69801,14,1,0,5846,207,15,69801,82,12,5849,42,82,130,433,563,873,1080
64,187,0.0007568300447549252,42,188,75718,73968,2,1,0,474,316,15,73968,32,3,516,6,32,184,225,409,764,1080
65,189,0.0005776698196935647,1,190,79665,75409,2,1,0,5742,309,15,75409,74,4,5743,73,74,161,853,1014,771,1080
59,191,0.0013015536826231245,5,192,74278,75977,3,1,0,1422,463,15,75977,66,2,1427,17,66,220,997,1217,617,1080
60,192,0.0011094550863283838,8,193,65558,77105,3,1,0,3769,146,15,77105,50,12,3777,51,50,52,388,440,159,305
61,194,0.0009122842629131348,5,195,75548,77758,4,1,0,86,584,15,77758,78,3,91,1,78,225,1521,1746,496,1080
62,196,0.0003801729676583016,4,197,74372,78497,4,1,0,2358,197,15,78497,63,2,2362,48,63,129,957,1086,883,1080
63,197,0.001327835554915562,5,198,74949,79278,4,1,0,4570,347,15,79278,74,2,4575,101,74,184,914,1098,733,1080
56,198,0.0007895181571196433,4,199,82971,79818,5,1,0,236,303,15,79818,59,7,240,2,59,168,692,860,777,1080
57,200,0.001319886219892511,5,201,82013,80320,5,1,0,2179,577,15,80320,60,6,2184,47,60,207,0,207,503,1080
58,202,0.0014320446813656832,10,203,82061,80342,5,1,0,2245,408,15,80342,21,6,2255,49,21,228,426,654,672,1080
54,216,0.0014440906416521362,3,217,63414,89365,9,1,0,1824,538,15,89365,97,10,1827,18,97,221,71,292,542,1080
55,218,0.0013756741692208235,21,219,64719,89869,9,1,0,5361,503,15,89869,79,10,5382,62,79,238,257,495,577,1080
69,234,0.001027813385318726,2,235,95499,92454,10,1,0,140,207,17,92454,22,11,142,11,22,149,451,600,873,1080
70,235,0.0014962233455448662,5,236,126791,92532,10,1,0,518,321,17,92532,41,9,523,16,41,157,757,914,759,1080
71,238,0.0013197146986268626,2,239,127811,94182,10,1,0,2539,327,17,94182,32,9,2541,94,32,138,881,1019,753,1080
102,245,0.0009075971974850752,4,246,100530,96284,12,1,0,837,453,17,96284,132,13,841,46,132,188,0,188,627,1080
103,246,0.001482880502693241,2,247,105002,96366,12,1,0,1015,225,17,96366,79,14,1017,51,79,134,715,849,855,1080
104,247,0.0013871519088969762,5,248,100812,96808,12,1,0,1238,574,17,96808,51,13,1243,66,51,225,166,391,506,1080
105,248,0.001491751571817539,3,249,101772,97474,12,1,0,1731,558,17,97474,75,13,1734,118,75,163,0,163,497,1055
106,249,0.0012765902903333682,6,250,101857,97695,12,1,0,1990,564,17,97695,82,13,1996,132,82,218,0,218,516,1080
107,250,0.0014303039099359922,4,251,102189,98305,12,1,0,2410,425,17,98305,70,13,2414,161,70,209,85,294,655,1080
108,251,0.0012739042452802375,9,252,102360,98413,12,1,0,2429,97,17,98413,44,13,2438,179,44,74,949,1023,983,1080
109,255,0.0010884597905351638,6,256,124707,98776,12,1,0,3200,598,17,98776,80,7,3206,225,80,226,626,852,482,1080
111,256,0.0012814211388934868,2,257,103073,98870,12,1,0,3199,550,17,98870,93,13,3201,226,93,215,29,244,530,1080
112,257,0.0012000400746473494,9,258,103594,99098,12,1,0,3923,535,17,99098,71,13,3932,243,71,216,80,296,545,1080
113,258,0.0011563848275423494,6,259,103852,99719,12,1,0,4731,591,17,99719,23,13,4737,275,23,260,697,957,489,1080
114,259,0.00120343270370826,4,260,103977,99803,12,1,0,5044,531,17,99803,79,13,5048,283,79,202,0,202,549,1080
118,261,0.0010225127457109168,17,262,114163,100810,13,1,0,1288,197,17,100810,62,3,1305,47,62,135,1370,1505,883,1080
119,263,0.0010720477100556306,9,264,114044,101167,13,1,0,1433,214,17,101167,47,3,1442,65,47,61,853,914,237,451
115,275,0.0011929118499376596,4,276,97475,104873,14,1,0,1759,144,17,104873,83,12,1763,13,83,110,1460,1570,936,1080
116,276,0.0013859858090758547,5,277,102028,105737,14,1,0,2272,408,17,105737,31,13,2277,103,31,144,1776,1920,672,1080
117,277,0.0008514895799333442,7,278,100025,106745,14,1,0,5279,226,17,106745,107,12,5286,197,107,131,0,131,854,1080
93,299,0.0010569282451812212,3,300,118100,111236,2,1,0,640,294,17,111236,75,4,643,26,75,179,804,983,786,1080
94,301,0.0014860746021755859,39,302,114202,111490,2,1,0,1329,104,17,111490,32,3,1368,33,32,36,340,376,191,295
97,307,0.0011344736269733927,1,308,114202,111574,2,1,0,1367,525,17,111574,36,3,1368,37,36,224,34,258,555,1080
98,308,0.0008695198312459648,3,309,118828,112381,2,1,0,3418,197,17,112381,57,4,3421,59,57,130,731,861,883,1080
99,309,0.001375034653147079,1,310,118973,112581,2,1,0,3809,217,17,112581,67,4,3810,67,67,121,1267,1388,863,1080
100,310,0.0013410609430102947,43,311,125314,112737,2,1,0,4745,98,17,112737,85,7,4788,85,85,38,331,369,135,233
101,313,0.0013591973433827453,26,314,117254,113157,2,1,0,5150,175,17,113157,90,3,5176,103,90,169,984,1153,902,1077
79,318,0.001130407391626527,27,319,100967,114162,3,1,0,1294,114,17,114162,63,13,1321,43,63,39,448,487,151,265
80,321,0.0014198260536258526,19,322,97027,114550,3,1,0,1455,137,17,114550,22,12,1474,59,22,42,434,476,187,324
81,326,0.0013460014161867226,3,327,111722,115212,3,1,0,2289,294,17,115212,53,2,2292,101,53,152,1155,1307,786,1080
82,328,0.0008208441051696254,37,329,103239,116184,3,1,0,3330,230,17,116184,25,13,3367,144,25,75,209,284,240,470
83,334,0.0008815032488351769,2,335,111389,118275,4,1,0,1067,252,17,118275,105,2,1069,53,105,158,942,1100,828,1080
84,336,0.0012199955184111298,10,337,114316,118392,4,1,0,1374,222,17,118392,116,3,1384,57,116,164,515,679,858,1080
86,337,0.0008811262435389311,1,338,111491,118534,4,1,0,1320,309,17,118534,62,2,1321,62,62,161,1255,1416,771,1080
87,338,0.0013137120656991244,11,339,115538,118749,4,1,0,2408,524,17,118749,62,3,2419,86,62,213,1618,1831,556,1080
88,339,0.0012155737234116268,18,340,115979,118824,4,1,0,3057,492,17,118824,49,3,3075,96,49,198,1711,1909,583,1075
89,340,0.0010303871514910775,1,341,112444,118969,4,1,0,3618,174,17,118969,61,2,3619,109,61,122,885,1007,906,1080
90,341,0.0009621675512631793,1,342,112652,119310,4,1,0,4659,217,17,119310,85,2,4660,124,85,139,749,888,863,1080
91,342,0.0009026435575590492,3,343,112804,119381,4,1,0,4864,183,17,119381,62,2,4867,133,62,125,1019,1144,897,1080
92,343,0.0010852222683797174,3,344,112913,119511,4,1,0,4975,227,17,119511,58,2,4978,137,58,130,1259,1389,853,1080
76,348,0.0012580991000517535,35,349,125933,120712,5,1,0,4862,495,17,120712,50,7,4897,87,50,242,453,695,487,982
77,365,0.0011910449476360474,4,366,94085,124602,7,1,0,2397,518,17,124602,25,10,2401,80,25,162,1337,1499,339,857
78,371,0.0013045800531316539,1,372,120862,125831,7,1,0,4862,290,17,125831,24,5,4863,148,24,160,1505,1665,779,1069
72,373,0.0013754522423885724,25,374,111306,127172,9,1,0,940,447,17,127172,79,2,965,18,79,159,0,159,633,1080
73,374,0.0012465301687343126,7,375,93438,127264,9,1,0,1213,483,17,127264,86,10,1220,36,86,204,0,204,597,1080
74,375,0.0011932418538454287,20,376,93775,127415,9,1,0,1420,505,17,127415,126,10,1440,57,126,198,0,198,575,1080
75,379,0.001148556012253993,15,380,94044,127689,9,1,0,2174,393,17,127689,85,10,2189,82,85,215,600,815,687,1080
120,413,0.0012992089435953842,22,414,129840,137745,5,1,0,3216,528,19,137745,24,10,3238,27,24,241,130,371,552,1080
121,422,0.0011825187306172835,18,423,129840,140736,7,1,0,3220,479,19,140736,39,10,3238,67,39,124,1796,1920,601,1080
137,436,0.001442887541303551,8,437,148066,145306,12,1,0,2043,471,9,145306,25,13,2051,34,25,229,592,821,609,1080
139,437,0.0013095594666033545,5,438,148506,145428,12,1,0,2193,535,9,145428,80,13,2198,47,80,230,45,275,545,1080
140,439,0.0013051235712353193,10,440,149621,145488,12,1,0,3544,374,9,145488,24,13,3554,50,24,211,737,948,706,1080
141,441,0.0012861350351793925,4,442,149858,145591,12,1,0,3964,626,9,145591,42,13,3968,55,42,272,177,449,454,1080
146,449,0.0014543531485396903,4,450,145599,149955,13,1,0,4044,438,9,149955,58,12,4048,105,58,216,1271,1487,642,1080
142,451,0.0009762935830116746,7,452,149621,151109,14,1,0,3547,497,9,151109,29,13,3554,24,29,140,1780,1920,580,1077
143,453,0.0010261571723592805,1,454,157098,151257,14,1,0,5092,579,9,151257,33,3,5093,32,33,163,1757,1920,501,1080
145,456,0.001343475585505747,4,457,157451,151466,14,1,0,5617,264,9,151466,103,3,5621,41,103,171,698,869,816,1080
132,457,0.0012422740726616016,7,458,155414,153451,2,1,0,1995,497,9,153451,1304,3,2002,14,1304,265,607,872,577,1074
133,459,0.0014843040306016936,40,460,156225,154058,2,1,0,3034,522,9,154058,55,3,3074,52,55,228,49,277,558,1080
135,460,0.0013140879220511655,3,461,156681,154521,2,1,0,3987,520,9,154521,65,3,3990,83,65,215,0,215,560,1080
136,461,0.0013342639910259517,2,462,160407,154770,2,1,0,4632,200,9,154770,112,4,4634,91,112,143,1280,1423,880,1080
127,462,0.0013661426528667436,4,463,153509,155536,3,1,0,2124,174,9,155536,122,2,2128,30,122,131,1331,1462,906,1080
128,465,0.0012393299024058414,1,466,153605,155890,3,1,0,2242,339,9,155890,131,2,2243,38,131,189,1731,1920,741,1080
129,466,0.0013242521446792908,2,467,155414,159029,4,1,0,2000,389,9,159029,1341,3,2002,12,1341,250,1412,1662,684,1073
130,467,0.0012462129256121677,1,468,155240,159103,4,1,0,882,505,9,159103,63,3,883,14,63,224,1646,1870,575,1080
131,469,0.001465500728723681,14,470,154597,160341,4,1,0,3969,282,9,160341,74,2,3983,110,74,159,1332,1491,798,1080
122,470,0.0014849992552522866,6,471,162351,160937,5,1,0,788,232,9,160937,38,6,794,1,38,128,0,128,845,1077
123,472,0.0014256041464693367,12,473,163359,161949,5,1,0,4705,374,9,161949,39,6,4717,73,39,99,0,99,706,1080
124,480,0.0014018168481879467,2,481,162527,164203,7,1,0,1927,346,9,164203,32,6,1929,8,32,67,1853,1920,734,1080
125,485,0.0012851882306935062,6,486,163098,165279,7,1,0,3856,633,9,165279,32,6,3862,72,32,202,1718,1920,445,1078
