,Unnamed: 0,difference,transition_time,match_num,entrance_index,departure_index,camera,departure,entrance,frame_num,h,hour,index,max_track_len,next_cam,next_cam_framenum,track,track_length,w,x1,x2,y1,y2
35,330,0.001089332311772136,1,331,53497,85769,9,1,0,806,402,13,85769,72,10,807,16,72,138,0,138,678,1080
60,341,0.0014678039758401398,8,342,128202,89157,10,1,0,402,128,15,89157,129,5,410,11,129,37,206,243,233,361
62,343,0.0008948376479504789,2,344,96278,89571,10,1,0,1293,155,15,89571,49,11,1295,30,49,121,970,1091,916,1071
63,348,0.0013830479874223163,47,349,96401,90840,10,1,0,3432,422,15,90840,63,11,3479,77,63,141,453,594,383,805
64,352,0.0014422787982084485,7,353,96401,91975,10,1,0,3472,136,15,91975,40,11,3479,88,40,124,962,1086,936,1072
65,354,0.0012810043121398267,49,355,140265,92839,10,1,0,4332,571,15,92839,851,9,4381,91,851,147,710,857,464,1035
66,356,0.00113902903278156,21,357,140265,93925,10,1,0,4360,579,15,93925,302,9,4381,118,302,198,709,907,478,1057
85,370,0.000978353510993646,7,371,109068,98411,12,1,0,5811,404,15,98411,29,13,5818,142,29,208,147,355,676,1080
91,373,0.0014068621754198115,4,374,109636,99226,13,1,0,254,253,15,99226,25,14,258,6,25,156,1143,1299,827,1080
92,376,0.00098512496607096,5,377,110156,101155,13,1,0,1559,274,15,101155,91,14,1564,58,91,177,791,968,806,1080
89,402,0.0014176083168232173,9,403,101177,110223,14,1,0,1603,430,15,110223,34,13,1612,23,34,174,1746,1920,644,1074
90,404,0.0011363392519753825,11,405,104021,110896,14,1,0,2639,513,15,110896,25,13,2650,40,25,225,1656,1881,559,1072
84,415,0.00047231883055029336,4,416,127350,114440,2,1,0,2519,401,15,114440,73,4,2523,26,73,180,1193,1373,679,1080
80,450,0.0008715880381064652,2,451,114635,127545,4,1,0,3604,121,15,127545,48,2,3606,61,48,97,560,657,959,1080
81,451,0.0006896101434112537,1,452,114979,127657,4,1,0,4492,98,15,127657,73,2,4493,71,73,65,1140,1205,982,1080
83,453,0.0007300893491924245,2,454,115373,128162,4,1,0,5868,226,15,128162,20,2,5870,89,20,135,1188,1323,854,1080
69,462,0.001219980800916373,15,463,133523,129031,5,1,0,4146,283,15,129031,35,6,4161,67,35,110,0,110,797,1080
70,466,0.0012265778034312078,5,467,138653,129722,5,1,0,5498,458,15,129722,107,7,5503,86,107,143,0,143,622,1080
72,468,0.001284528261719368,5,469,135605,130324,6,1,0,399,255,15,130324,78,7,404,5,78,124,893,1017,825,1080
74,476,0.0006969649199671099,1,477,137529,131640,6,1,0,3418,224,15,131640,49,7,3419,74,49,143,808,951,856,1080
75,482,0.0013149368025556748,36,483,125284,134461,6,1,0,4950,261,15,134461,33,3,4986,147,33,92,743,835,155,416
76,485,0.001226890876112827,4,486,130136,135389,6,1,0,5932,475,15,135389,38,5,5936,182,38,223,1258,1481,605,1080
77,487,0.0013270204375911865,38,488,113918,135790,7,1,0,792,202,15,135790,118,2,830,12,118,42,0,42,290,492
78,488,0.0010188753868305422,14,489,130444,135830,7,1,0,681,463,15,135830,39,6,695,13,39,165,1755,1920,617,1080
79,491,0.0010779749941821275,5,492,90861,137502,7,1,0,3409,346,15,137502,40,10,3414,53,40,110,1810,1920,734,1080
67,496,0.001371678384795832,2,497,89028,139041,9,1,0,271,427,15,139041,85,10,273,7,85,150,0,150,653,1080
68,500,0.0007987757616618888,17,501,95760,140610,9,1,0,5721,580,15,140610,82,10,5738,131,82,197,427,624,311,891
93,512,0.0012491213620371984,49,513,145671,143030,10,1,0,1625,253,17,143030,43,11,1674,55,43,91,567,658,306,559
94,514,0.001147689874919609,1,515,171335,145090,10,1,0,4127,106,17,145090,43,7,4128,136,43,35,135,170,232,338
112,515,0.0014944925443708464,9,516,143055,145770,11,1,0,1773,695,17,145770,99,10,1782,26,99,235,1685,1920,168,863
113,516,0.0013899011550326124,8,517,143174,145857,11,1,0,2053,562,17,145857,86,10,2061,27,86,135,1785,1920,298,860
104,517,0.001435254151468488,8,518,147789,146044,12,1,0,184,663,17,146044,54,13,192,1,54,219,300,519,409,1072
105,519,0.0006414611894312978,9,520,148740,146331,12,1,0,997,594,17,146331,84,13,1006,14,84,236,104,340,486,1080
111,529,0.0014050963549329448,1,530,146717,149484,13,1,0,1868,252,17,149484,39,12,1869,73,39,160,1481,1641,828,1080
106,535,0.0014296031585315234,28,536,156773,153063,14,1,0,380,417,17,153063,30,3,408,8,30,183,1737,1920,658,1075
107,538,0.0012294425588885106,12,539,149965,153939,14,1,0,2971,535,17,153939,29,13,2983,46,29,157,1763,1920,533,1068
108,539,0.0014927669204481836,12,540,150151,153969,14,1,0,3106,440,17,153969,28,13,3118,48,28,46,1874,1920,616,1056
109,541,0.0011900600627325324,1,542,147146,154163,14,1,0,3796,151,17,154163,78,12,3797,52,78,111,960,1071,929,1080
110,542,0.0013379032413315868,14,543,152562,154509,14,1,0,5663,474,17,154509,23,13,5677,65,23,209,959,1168,606,1080
103,546,0.0014874551007323074,45,547,150068,155630,2,1,0,3104,398,17,155630,88,13,3149,22,88,154,0,154,682,1080
100,558,0.0012667029446430792,2,559,155300,161804,4,1,0,849,350,17,161804,61,2,851,8,61,182,819,1001,730,1080
101,560,0.0011322659799128402,7,561,155372,161935,4,1,0,1290,333,17,161935,123,2,1297,12,123,179,1741,1920,743,1076
102,561,0.0011190544763656641,5,562,155474,162286,4,1,0,2683,167,17,162286,48,2,2688,52,48,109,1157,1266,913,1080
96,562,0.0014573968091737045,2,563,168371,164746,5,1,0,2095,395,17,164746,2094,6,2097,1,2094,143,0,143,685,1080
97,564,0.0013338903289638409,6,565,169984,166726,5,1,0,4811,480,17,166726,41,6,4817,70,41,200,7,207,600,1080
98,573,0.0014885271861760092,1,574,169362,171193,7,1,0,3424,426,17,171193,47,6,3425,59,47,84,1836,1920,648,1074
99,574,0.0013039954991179155,30,575,169738,171330,7,1,0,3626,295,17,171330,26,6,3656,68,26,176,884,1060,785,1080
95,575,0.00096402003540118,8,576,141695,171776,9,1,0,336,611,17,171776,82,10,344,8,82,233,185,418,469,1080
114,588,0.0011138849450177577,7,589,195643,180839,10,1,0,5502,127,19,180839,62,5,5509,101,62,35,103,138,219,346
132,592,0.001090676217853343,1,593,192009,187083,2,1,0,2922,129,19,187083,81,4,2923,53,81,78,1,79,951,1080
124,593,0.0012137268823802965,2,594,190061,187511,3,1,0,600,299,19,187511,60,4,602,11,60,165,819,984,781,1080
126,595,0.00137788182324903,7,596,186464,187612,3,1,0,594,330,19,187612,37,2,601,18,37,161,1224,1385,750,1080
127,600,0.0009595040706627627,3,601,192345,189498,3,1,0,4841,179,19,189498,31,4,4844,120,31,131,1006,1137,898,1077
128,602,0.0008064588591228929,6,603,186642,190605,4,1,0,753,131,19,190605,71,2,759,19,71,85,680,765,949,1080
129,603,0.0012028166764102984,7,604,188561,191840,4,1,0,1941,461,19,191840,148,3,1948,47,148,212,1707,1919,619,1080
130,604,0.0011002707414562922,7,605,189438,192280,4,1,0,4421,439,19,192280,27,3,4428,83,27,179,1741,1920,631,1070
131,605,0.0009533041985359325,14,606,189621,192418,4,1,0,4917,483,19,192418,73,3,4931,90,73,177,1743,1920,590,1073
119,611,0.001430412321130586,1,612,193592,196507,6,1,0,1676,319,19,196507,68,5,1677,24,68,170,1699,1869,761,1080
120,612,0.0014689747377899425,6,613,195596,197166,6,1,0,5493,441,19,197166,62,5,5499,62,62,196,1136,1332,639,1080
121,615,0.0008989199585662432,14,616,196352,205780,7,1,0,1433,480,19,205780,24,6,1447,43,24,245,1139,1384,591,1071
122,616,0.0010849370359848874,5,617,177644,209932,7,1,0,2656,284,19,209932,27,10,2661,82,27,187,1296,1483,791,1075
115,618,0.0012627798867914054,9,619,176333,212759,9,1,0,1615,479,19,212759,61,10,1624,26,61,157,0,157,601,1080
116,620,0.0014603388142929905,5,621,180777,213308,9,1,0,5435,597,19,213308,63,10,5440,72,63,211,511,722,483,1080
117,621,0.0012859608103209725,8,622,180840,213407,9,1,0,5439,530,19,213407,73,10,5447,78,73,199,27,226,550,1080
118,622,0.0014803226002317435,3,623,180978,213496,9,1,0,5923,553,19,213496,74,10,5926,85,74,218,372,590,527,1080
134,624,0.001434268812858948,32,625,238695,215611,10,1,0,106,222,9,215611,25,5,138,3,25,77,148,225,277,499
135,632,0.0012872919104332653,5,633,246843,218480,10,1,0,5273,367,9,218480,22,9,5278,147,22,160,931,1091,713,1080
167,633,0.001323433127174616,12,634,223814,220057,12,1,0,3121,472,9,220057,47,13,3133,56,47,163,0,163,578,1050
168,634,0.0011085689476582187,4,635,224202,220907,12,1,0,3828,333,9,220907,32,13,3832,127,32,76,0,76,721,1054
169,636,0.0010313470821736194,1,637,224850,221219,12,1,0,4594,584,9,221219,129,13,4595,140,129,238,5,243,488,1072
170,637,0.001302390065891826,23,638,224668,221306,12,1,0,4521,542,9,221306,83,13,4544,141,83,212,28,240,538,1080
175,642,0.0007731683972894683,6,643,219790,223255,13,1,0,2028,228,9,223255,47,12,2034,50,47,157,1270,1427,852,1080
176,644,0.0014974563378712714,3,645,220058,223670,13,1,0,3046,403,9,223670,65,12,3049,73,65,206,1188,1394,677,1080
177,649,0.0012205080268217294,4,650,220909,224420,13,1,0,4050,369,9,224420,218,12,4054,96,218,195,1119,1314,711,1080
178,652,0.0011369216218330904,7,653,222325,226928,13,1,0,5931,381,9,226928,24,12,5938,226,24,164,1075,1239,699,1080
171,655,0.0011567435532773992,1,656,234713,228341,14,1,0,4817,502,9,228341,24,3,4818,141,24,156,1764,1920,578,1080
173,657,0.0010606741249243855,3,658,222194,229085,14,1,0,5598,178,9,229085,108,12,5601,184,108,111,579,690,902,1080
174,658,0.0010256913229990527,13,659,226398,229107,14,1,0,5597,416,9,229107,21,13,5610,186,21,182,659,841,575,991
133,659,0.0013747600395657507,11,660,214415,229926,15,1,0,3592,347,9,229926,20,1,3603,50,20,178,1353,1531,328,675
164,660,0.0012548476247556974,13,661,232923,231565,2,1,0,1967,534,9,231565,61,3,1980,29,61,221,157,378,546,1080
165,662,0.001271865325385031,1,663,233262,231725,2,1,0,2984,474,9,231725,86,3,2985,35,86,197,0,197,606,1080
166,663,0.000988836426648636,16,664,233845,232051,2,1,0,3539,345,9,232051,258,3,3555,49,258,199,294,493,735,1080
159,664,0.0013517186521985064,1,665,236535,232582,3,1,0,106,138,9,232582,30,4,107,1,30,104,1187,1291,942,1080
160,665,0.0011745559816093132,2,666,231352,232764,3,1,0,1737,471,9,232764,37,2,1739,22,37,207,1207,1414,609,1080
161,669,0.001203858141310864,2,670,237907,233924,3,1,0,3634,184,9,233924,79,4,3636,87,79,141,1233,1374,896,1080
162,673,0.0010477791570931462,4,674,231019,236747,4,1,0,900,202,9,236747,59,2,904,13,59,115,1273,1388,878,1080
163,674,0.0009273546536150416,2,675,232119,238156,4,1,0,4301,152,9,238156,66,2,4303,83,66,108,1032,1140,928,1080
136,679,0.0012863606132983495,36,680,240488,238935,5,1,0,423,161,9,238935,33,6,459,14,33,140,1013,1153,919,1080
137,681,0.0014891730167184126,25,682,216087,238961,5,1,0,421,199,9,238961,25,10,446,15,25,149,1493,1642,881,1080
139,685,0.0009823012126618693,7,686,240848,239275,5,1,0,1908,688,9,239275,31,6,1915,36,31,331,29,360,392,1080
140,687,0.0008336724812863593,3,688,241541,239695,5,1,0,3843,417,9,239695,25,6,3846,68,25,144,0,144,663,1080
141,688,0.0012702710378068164,1,689,242053,239876,5,1,0,5225,390,9,239876,31,6,5226,90,31,134,0,134,690,1080
142,689,0.0011190643602489278,4,690,242170,239908,5,1,0,5406,455,9,239908,31,6,5410,91,31,245,0,245,597,1052
143,691,0.001281356114050221,14,692,238768,240135,6,1,0,140,657,9,240135,50,5,154,4,50,230,1114,1344,413,1070
144,692,0.0012952089175764716,1,693,238731,240189,6,1,0,146,375,9,240189,53,5,147,5,53,216,1388,1604,705,1080
146,694,0.001255364237923326,4,695,239303,240945,6,1,0,2450,283,9,240945,43,5,2454,34,43,192,1481,1673,797,1080
147,695,0.00137931351511509,1,696,239335,240992,6,1,0,2564,331,9,240992,46,5,2565,36,46,185,1529,1714,749,1080
149,697,0.0008559226076496776,1,698,243774,241174,6,1,0,3071,193,9,241174,68,7,3072,41,68,130,1069,1199,887,1080
150,701,0.0012939700141148894,3,702,239543,241454,6,1,0,3127,398,9,241454,40,5,3130,60,40,212,1593,1805,682,1080
151,702,0.0012236571403298694,1,703,239739,241677,6,1,0,4413,337,9,241677,64,5,4414,69,64,208,1569,1777,743,1080
152,703,0.001471485038197444,1,704,244310,242052,6,1,0,4921,193,9,242052,49,7,4922,76,49,155,953,1108,887,1080
153,707,0.0011109564891383977,49,708,218756,242543,6,1,0,5621,279,9,242543,21,10,5670,85,21,96,182,278,215,494
154,710,0.0012677646542445743,1,711,244611,242685,6,1,0,5824,339,9,242685,22,7,5825,88,22,168,853,1021,741,1080
155,718,0.0012655657667877275,4,719,240993,243730,7,1,0,2955,548,9,243730,39,6,2959,91,39,257,1645,1902,532,1080
156,719,0.0008179484372162598,6,720,241541,244009,7,1,0,3840,476,9,244009,40,6,3846,118,40,165,1755,1920,590,1066
157,720,0.0010164953929252373,3,721,242053,244467,7,1,0,5223,435,9,244467,42,6,5226,139,42,111,1809,1920,645,1080
158,722,0.0013679971886127688,11,723,242170,244607,7,1,0,5399,327,9,244607,28,6,5410,142,28,241,1190,1431,753,1080
