frame_num,x1,y1,x2,y2,track,hour,camera,w,h,track_length,max_track_len,departure,entrance
741,1340,163,1398,349,9,11,1,58,186,1,29,0,0
742,1360,165,1418,352,9,11,1,58,187,2,29,0,0
743,1388,163,1449,356,9,11,1,61,193,3,29,0,0
744,1406,164,1467,352,9,11,1,61,188,4,29,0,0
745,1427,160,1488,351,9,11,1,61,191,5,29,0,0
746,1448,160,1507,344,9,11,1,59,184,6,29,0,0
747,1466,160,1526,343,9,11,1,60,183,7,29,0,0
748,1488,160,1548,339,9,11,1,60,179,8,29,0,0
749,1506,160,1567,335,9,11,1,61,175,9,29,0,0
750,1518,158,1579,331,9,11,1,61,173,10,29,0,0
751,1533,160,1593,327,9,11,1,60,167,11,29,0,0
752,1539,158,1601,325,9,11,1,62,167,12,29,0,0
753,1546,153,1609,323,9,11,1,63,170,13,29,0,0
754,1553,154,1616,320,9,11,1,63,166,14,29,0,0
755,1561,153,1623,313,9,11,1,62,160,15,29,0,0
756,1563,153,1624,308,9,11,1,61,155,16,29,0,0
757,1562,154,1624,312,9,11,1,62,158,17,29,0,0
758,1563,153,1621,302,9,11,1,58,149,18,29,0,0
759,1565,153,1622,297,9,11,1,57,144,19,29,0,0
760,1568,152,1622,292,9,11,1,54,140,20,29,0,0
761,1573,150,1625,286,9,11,1,52,136,21,29,0,0
762,1574,149,1628,291,9,11,1,54,142,22,29,0,0
763,1576,150,1628,288,9,11,1,52,138,23,29,0,0
764,1581,147,1630,279,9,11,1,49,132,24,29,0,0
765,1587,149,1635,278,9,11,1,48,129,25,29,0,0
766,1594,148,1644,280,9,11,1,50,132,26,29,0,0
767,1608,148,1653,273,9,11,1,45,125,27,29,0,0
768,1621,154,1661,268,9,11,1,40,114,28,29,0,0
769,1628,154,1668,265,9,11,1,40,111,29,29,1,0
1162,1002,462,1210,998,11,11,1,208,536,0,29,0,1
1163,1021,443,1228,978,11,11,1,207,535,1,29,0,0
1164,1038,417,1226,900,11,11,1,188,483,2,29,0,0
1165,1054,402,1235,865,11,11,1,181,463,3,29,0,0
1166,1079,381,1255,833,11,11,1,176,452,4,29,0,0
1167,1108,359,1274,783,11,11,1,166,424,5,29,0,0
1168,1127,347,1290,765,11,11,1,163,418,6,29,0,0
1169,1145,332,1299,723,11,11,1,154,391,7,29,0,0
1170,1157,316,1305,693,11,11,1,148,377,8,29,0,0
1171,1170,308,1316,678,11,11,1,146,370,9,29,0,0
1172,1192,293,1331,645,11,11,1,139,352,10,29,0,0
1173,1212,286,1347,633,11,11,1,135,347,11,29,0,0
1174,1223,280,1354,617,11,11,1,131,337,12,29,0,0
1175,1237,268,1362,589,11,11,1,125,321,13,29,0,0
1176,1244,265,1367,577,11,11,1,123,312,14,29,0,0
1177,1259,261,1373,552,11,11,1,114,291,15,29,0,0
1178,1270,253,1380,530,11,11,1,110,277,16,29,0,0
1179,1280,249,1389,523,11,11,1,109,274,17,29,0,0
1180,1281,243,1385,503,11,11,1,104,260,18,29,0,0
1181,1280,236,1382,491,11,11,1,102,255,19,29,0,0
1182,1285,234,1381,477,11,11,1,96,243,20,29,0,0
1183,1286,227,1378,462,11,11,1,92,235,21,29,0,0
1184,1288,223,1378,452,11,11,1,90,229,22,29,0,0
1185,1285,220,1373,445,11,11,1,88,225,23,29,0,0
1186,1278,214,1364,437,11,11,1,86,223,24,29,0,0
1187,1270,212,1354,431,11,11,1,84,219,25,29,0,0
1188,1264,209,1344,425,11,11,1,80,216,26,29,0,0
1189,1259,203,1336,416,11,11,1,77,213,27,29,0,0
1190,1255,208,1328,416,11,11,1,73,208,28,29,0,0
1191,1254,204,1325,405,11,11,1,71,201,29,29,1,0
1666,1265,151,1312,337,12,11,1,47,186,0,25,0,1
1667,1286,149,1334,337,12,11,1,48,188,1,25,0,0
1668,1307,147,1355,337,12,11,1,48,190,2,25,0,0
1669,1331,144,1382,337,12,11,1,51,193,3,25,0,0
1670,1348,142,1400,337,12,11,1,52,195,4,25,0,0
1671,1367,143,1420,339,12,11,1,53,196,5,25,0,0
1672,1392,144,1447,340,12,11,1,55,196,6,25,0,0
1673,1406,148,1460,337,12,11,1,54,189,7,25,0,0
1674,1420,145,1475,334,12,11,1,55,189,8,25,0,0
1675,1429,146,1484,335,12,11,1,55,189,9,25,0,0
1676,1438,145,1493,334,12,11,1,55,189,10,25,0,0
1677,1445,144,1500,329,12,11,1,55,185,11,25,0,0
1678,1451,144,1505,326,12,11,1,54,182,12,25,0,0
1679,1458,144,1510,318,12,11,1,52,174,13,25,0,0
1680,1459,144,1509,314,12,11,1,50,170,14,25,0,0
1681,1457,143,1508,311,12,11,1,51,168,15,25,0,0
1682,1454,140,1505,306,12,11,1,51,166,16,25,0,0
1683,1452,140,1503,306,12,11,1,51,166,17,25,0,0
1684,1450,139,1501,304,12,11,1,51,165,18,25,0,0
1685,1446,138,1497,300,12,11,1,51,162,19,25,0,0
1686,1442,137,1492,298,12,11,1,50,161,20,25,0,0
1687,1433,136,1484,297,12,11,1,51,161,21,25,0,0
1688,1426,136,1478,299,12,11,1,52,163,22,25,0,0
1689,1420,138,1468,295,12,11,1,48,157,23,25,0,0
1690,1422,160,1463,293,12,11,1,41,133,24,25,0,0
1691,1423,162,1462,291,12,11,1,39,129,25,25,1,0
1747,1600,149,1663,281,13,11,1,63,132,0,26,0,1
1748,1589,149,1649,274,13,11,1,60,125,1,26,0,0
1749,1570,142,1636,283,13,11,1,66,141,2,26,0,0
1750,1561,146,1625,285,13,11,1,64,139,3,26,0,0
1751,1547,145,1611,285,13,11,1,64,140,4,26,0,0
1752,1535,143,1599,284,13,11,1,64,141,5,26,0,0
1753,1524,146,1587,288,13,11,1,63,142,6,26,0,0
1754,1513,147,1576,291,13,11,1,63,144,7,26,0,0
1755,1504,145,1570,297,13,11,1,66,152,8,26,0,0
1756,1498,148,1564,301,13,11,1,66,153,9,26,0,0
1757,1490,150,1556,303,13,11,1,66,153,10,26,0,0
1758,1480,151,1545,306,13,11,1,65,155,11,26,0,0
1759,1470,153,1536,311,13,11,1,66,158,12,26,0,0
1760,1456,151,1523,313,13,11,1,67,162,13,26,0,0
1761,1445,151,1513,319,13,11,1,68,168,14,26,0,0
1762,1437,151,1506,324,13,11,1,69,173,15,26,0,0
1763,1426,150,1495,326,13,11,1,69,176,16,26,0,0
1764,1413,151,1484,332,13,11,1,71,181,17,26,0,0
1765,1405,158,1473,332,13,11,1,68,174,18,26,0,0
1766,1385,152,1456,337,13,11,1,71,185,19,26,0,0
1767,1372,155,1442,339,13,11,1,70,184,20,26,0,0
1768,1353,159,1421,340,13,11,1,68,181,21,26,0,0
1769,1333,154,1400,337,13,11,1,67,183,22,26,0,0
1770,1314,160,1381,336,13,11,1,67,176,23,26,0,0
1771,1293,167,1357,334,13,11,1,64,167,24,26,0,0
1772,1263,162,1330,344,13,11,1,67,182,25,26,0,0
1773,1247,163,1315,346,13,11,1,68,183,26,26,1,0
1826,1193,381,1433,982,16,11,1,240,601,0,51,0,1
1827,1223,354,1476,988,16,11,1,253,634,1,51,0,0
1828,1266,344,1511,958,16,11,1,245,614,2,51,0,0
1829,1324,321,1541,869,16,11,1,217,548,3,51,0,0
1830,1365,314,1573,838,16,11,1,208,524,4,51,0,0
1831,1406,304,1593,778,16,11,1,187,474,5,51,0,0
1832,1436,288,1619,754,16,11,1,183,466,6,51,0,0
1833,1459,281,1637,735,16,11,1,178,454,7,51,0,0
1834,1479,265,1642,684,16,11,1,163,419,8,51,0,0
1835,1493,259,1651,667,16,11,1,158,408,9,51,0,0
1836,1510,253,1660,644,16,11,1,150,391,10,51,0,0
1837,1520,244,1662,618,16,11,1,142,374,11,51,0,0
1838,1527,241,1664,604,16,11,1,137,363,12,51,0,0
1839,1534,229,1663,578,16,11,1,129,349,13,51,0,0
1840,1541,224,1662,552,16,11,1,121,328,14,51,0,0
1841,1551,223,1665,537,16,11,1,114,314,15,51,0,0
1842,1558,210,1668,518,16,11,1,110,308,16,51,0,0
1843,1565,208,1667,496,16,11,1,102,288,17,51,0,0
1844,1567,205,1668,489,16,11,1,101,284,18,51,0,0
1845,1569,198,1665,472,16,11,1,96,274,19,51,0,0
1846,1572,199,1665,468,16,11,1,93,269,20,51,0,0
1847,1576,194,1665,455,16,11,1,89,261,21,51,0,0
1848,1579,193,1665,448,16,11,1,86,255,22,51,0,0
1849,1579,190,1660,431,16,11,1,81,241,23,51,0,0
1850,1577,183,1655,417,16,11,1,78,234,24,51,0,0
1851,1576,183,1653,416,16,11,1,77,233,25,51,0,0
1852,1577,182,1650,407,16,11,1,73,225,26,51,0,0
1853,1576,176,1647,395,16,11,1,71,219,27,51,0,0
1854,1575,175,1641,383,16,11,1,66,208,28,51,0,0
1855,1571,169,1636,373,16,11,1,65,204,29,51,0,0
1856,1570,168,1630,356,16,11,1,60,188,30,51,0,0
1857,1569,167,1630,358,16,11,1,61,191,31,51,0,0
1858,1570,164,1629,350,16,11,1,59,186,32,51,0,0
1859,1569,165,1625,345,16,11,1,56,180,33,51,0,0
1860,1564,163,1621,346,16,11,1,57,183,34,51,0,0
1861,1559,161,1616,343,16,11,1,57,182,35,51,0,0
1862,1555,160,1610,339,16,11,1,55,179,36,51,0,0
1863,1549,155,1604,337,16,11,1,55,182,37,51,0,0
1864,1542,152,1594,326,16,11,1,52,174,38,51,0,0
1865,1533,151,1586,324,16,11,1,53,173,39,51,0,0
1866,1524,148,1576,318,16,11,1,52,170,40,51,0,0
1867,1515,148,1568,315,16,11,1,53,167,41,51,0,0
1868,1502,148,1552,309,16,11,1,50,161,42,51,0,0
1869,1489,146,1538,305,16,11,1,49,159,43,51,0,0
1870,1479,152,1528,304,16,11,1,49,152,44,51,0,0
1871,1464,146,1513,301,16,11,1,49,155,45,51,0,0
1872,1449,144,1498,295,16,11,1,49,151,46,51,0,0
1873,1438,141,1488,294,16,11,1,50,153,47,51,0,0
1874,1427,141,1476,296,16,11,1,49,155,48,51,0,0
1875,1420,142,1468,292,16,11,1,48,150,49,51,0,0
1876,1420,157,1463,289,16,11,1,43,132,50,51,0,0
1877,1412,158,1453,285,16,11,1,41,127,51,51,1,0
2097,1460,142,1495,305,18,11,1,35,163,0,19,0,1
2098,1462,144,1498,307,18,11,1,36,163,1,19,0,0
2099,1456,144,1496,307,18,11,1,40,163,2,19,0,0
2100,1453,143,1494,307,18,11,1,41,164,3,19,0,0
2101,1450,145,1494,314,18,11,1,44,169,4,19,0,0
2102,1447,144,1494,318,18,11,1,47,174,5,19,0,0
2103,1441,143,1491,323,18,11,1,50,180,6,19,0,0
2104,1434,145,1485,327,18,11,1,51,182,7,19,0,0
2105,1422,146,1476,330,18,11,1,54,184,8,19,0,0
2106,1409,146,1465,335,18,11,1,56,189,9,19,0,0
2107,1398,148,1455,339,18,11,1,57,191,10,19,0,0
2108,1386,146,1445,338,18,11,1,59,192,11,19,0,0
2109,1368,146,1429,339,18,11,1,61,193,12,19,0,0
2110,1352,147,1416,342,18,11,1,64,195,13,19,0,0
2111,1328,147,1392,340,18,11,1,64,193,14,19,0,0
2112,1305,149,1370,338,18,11,1,65,189,15,19,0,0
2113,1280,150,1345,341,18,11,1,65,191,16,19,0,0
2114,1261,149,1327,346,18,11,1,66,197,17,19,0,0
2115,1259,197,1310,349,18,11,1,51,152,18,19,0,0
2116,1248,202,1298,351,18,11,1,50,149,19,19,0,0
2129,1426,145,1462,294,19,11,1,36,149,0,6,0,0
2130,1441,140,1476,287,19,11,1,35,147,1,6,0,0
2131,1455,142,1491,285,19,11,1,36,143,2,6,0,0
2133,1490,142,1525,281,19,11,1,35,139,0,6,0,0
2134,1503,143,1539,283,19,11,1,36,140,1,6,0,0
2135,1522,139,1559,286,19,11,1,37,147,2,6,0,0
2136,1542,143,1578,280,19,11,1,36,137,3,6,0,0
2137,1558,141,1594,279,19,11,1,36,138,4,6,0,0
2138,1574,140,1611,279,19,11,1,37,139,5,6,0,0
2139,1591,146,1627,277,19,11,1,36,131,6,6,0,0
2219,1432,185,1468,291,20,11,1,36,106,0,23,0,1
2220,1433,151,1480,290,20,11,1,47,139,1,23,0,0
2221,1441,143,1491,291,20,11,1,50,148,2,23,0,0
2222,1453,148,1504,296,20,11,1,51,148,3,23,0,0
2223,1466,147,1518,298,20,11,1,52,151,4,23,0,0
2224,1478,150,1524,285,20,11,1,46,135,5,23,0,0
2225,1487,162,1534,295,20,11,1,47,133,6,23,0,0
2226,1494,169,1539,299,20,11,1,45,130,7,23,0,0
2227,1490,161,1542,309,20,11,1,52,148,8,23,0,0
2228,1484,155,1540,316,20,11,1,56,161,9,23,0,0
2229,1479,154,1536,320,20,11,1,57,166,10,23,0,0
2230,1468,156,1527,326,20,11,1,59,170,11,23,0,0
2231,1453,154,1514,331,20,11,1,61,177,12,23,0,0
2232,1435,151,1496,332,20,11,1,61,181,13,23,0,0
2233,1417,150,1480,333,20,11,1,63,183,14,23,0,0
2234,1402,152,1464,334,20,11,1,62,182,15,23,0,0
2235,1379,151,1442,335,20,11,1,63,184,16,23,0,0
2236,1358,153,1421,336,20,11,1,63,183,17,23,0,0
2237,1337,153,1398,335,20,11,1,61,182,18,23,0,0
2238,1312,151,1374,337,20,11,1,62,186,19,23,0,0
2239,1292,153,1356,338,20,11,1,64,185,20,23,0,0
2240,1271,154,1333,335,20,11,1,62,181,21,23,0,0
2241,1250,152,1313,343,20,11,1,63,191,22,23,0,0
2242,1237,152,1301,346,20,11,1,64,194,23,23,1,0
2285,610,871,795,1069,22,11,1,185,198,0,0,0,0
2286,695,783,966,1074,24,11,1,271,291,0,34,0,1
2287,722,708,1065,1078,24,11,1,343,370,1,34,0,0
2288,747,634,1152,1073,24,11,1,405,439,2,34,0,0
2289,776,571,1232,1074,24,11,1,456,503,3,34,0,0
2290,803,510,1306,1078,24,11,1,503,568,4,34,0,0
2291,844,476,1360,1077,24,11,1,516,601,5,34,0,0
2292,892,444,1410,1068,24,11,1,518,624,6,34,0,0
2293,926,400,1446,1052,24,11,1,520,652,7,34,0,0
2294,974,382,1468,1024,24,11,1,494,642,8,34,0,0
2295,1027,347,1470,949,24,11,1,443,602,9,34,0,0
2296,1064,334,1460,896,24,11,1,396,562,10,34,0,0
2297,1113,322,1469,849,24,11,1,356,527,11,34,0,0
2298,1149,304,1467,795,24,11,1,318,491,12,34,0,0
2299,1182,311,1458,755,24,11,1,276,444,13,34,0,0
2300,1215,295,1461,707,24,11,1,246,412,14,34,0,0
2301,1228,274,1468,696,24,11,1,240,422,15,34,0,0
2302,1263,268,1473,651,24,11,1,210,383,16,34,0,0
2303,1286,258,1486,636,24,11,1,200,378,17,34,0,0
2304,1305,255,1489,616,24,11,1,184,361,18,34,0,0
2305,1320,241,1491,585,24,11,1,171,344,19,34,0,0
2306,1334,237,1496,574,24,11,1,162,337,20,34,0,0
2307,1353,238,1500,554,24,11,1,147,316,21,34,0,0
2308,1365,229,1503,534,24,11,1,138,305,22,34,0,0
2309,1371,228,1500,524,24,11,1,129,296,23,34,0,0
2310,1376,220,1498,504,24,11,1,122,284,24,34,0,0
2311,1379,216,1493,489,24,11,1,114,273,25,34,0,0
2312,1382,214,1490,479,24,11,1,108,265,26,34,0,0
2313,1383,202,1487,463,24,11,1,104,261,27,34,0,0
2314,1383,200,1482,456,24,11,1,99,256,28,34,0,0
2315,1383,194,1477,441,24,11,1,94,247,29,34,0,0
2316,1382,191,1472,431,24,11,1,90,240,30,34,0,0
2317,1379,190,1465,425,24,11,1,86,235,31,34,0,0
2318,1374,186,1456,414,24,11,1,82,228,32,34,0,0
2319,1370,187,1449,406,24,11,1,79,219,33,34,0,0
2320,1372,183,1447,393,24,11,1,75,210,34,34,1,0
2286,251,792,514,1078,25,11,1,263,286,0,36,0,1
2287,323,734,639,1079,25,11,1,316,345,1,36,0,0
2288,381,661,761,1079,25,11,1,380,418,2,36,0,0
2289,457,595,886,1071,25,11,1,429,476,3,36,0,0
2290,528,543,991,1065,25,11,1,463,522,4,36,0,0
2291,572,488,1076,1071,25,11,1,504,583,5,36,0,0
2292,639,454,1135,1045,25,11,1,496,591,6,36,0,0
2293,702,418,1192,1024,25,11,1,490,606,7,36,0,0
2294,768,391,1232,989,25,11,1,464,598,8,36,0,0
