frame_num,x1,y1,x2,y2,track,hour,camera,w,h,track_length,max_track_len,departure,entrance
3759,1457,199,1543,464,17,11,1,86,265,23,34,0,0
3760,1453,195,1536,452,17,11,1,83,257,24,34,0,0
3761,1446,194,1527,443,17,11,1,81,249,25,34,0,0
3762,1433,194,1511,433,17,11,1,78,239,26,34,0,0
3763,1411,192,1488,423,17,11,1,77,231,27,34,0,0
3764,1389,189,1465,419,17,11,1,76,230,28,34,0,0
3765,1370,184,1445,409,17,11,1,75,225,29,34,0,0
3766,1350,182,1423,401,17,11,1,73,219,30,34,0,0
3767,1329,180,1402,399,17,11,1,73,219,31,34,0,0
3768,1305,181,1379,395,17,11,1,74,214,32,34,0,0
3769,1270,177,1343,392,17,11,1,73,215,33,34,0,0
3770,1254,174,1326,384,17,11,1,72,210,34,34,1,0
4190,1265,204,1309,428,18,11,1,44,224,0,33,0,1
4191,1276,194,1323,433,18,11,1,47,239,1,33,0,0
4192,1282,192,1331,433,18,11,1,49,241,2,33,0,0
4193,1300,196,1352,438,18,11,1,52,242,3,33,0,0
4194,1314,201,1370,452,18,11,1,56,251,4,33,0,0
4195,1323,202,1384,463,18,11,1,61,261,5,33,0,0
4196,1331,213,1396,489,18,11,1,65,276,6,33,0,0
4197,1341,217,1411,505,18,11,1,70,288,7,33,0,0
4198,1344,222,1419,516,18,11,1,75,294,8,33,0,0
4199,1342,231,1422,533,18,11,1,80,302,9,33,0,0
4200,1333,235,1418,550,18,11,1,85,315,10,33,0,0
4201,1321,242,1415,583,18,11,1,94,341,11,33,0,0
4202,1308,244,1408,597,18,11,1,100,353,12,33,0,0
4203,1290,253,1397,615,18,11,1,107,362,13,33,0,0
4204,1267,267,1382,640,18,11,1,115,373,14,33,0,0
4205,1237,272,1360,659,18,11,1,123,387,15,33,0,0
4206,1209,282,1347,705,18,11,1,138,423,16,33,0,0
4207,1184,288,1329,723,18,11,1,145,435,17,33,0,0
4208,1152,300,1304,748,18,11,1,152,448,18,33,0,0
4209,1128,318,1285,779,18,11,1,157,461,19,33,0,0
4210,1089,329,1255,812,18,11,1,166,483,20,33,0,0
4211,1035,350,1224,890,18,11,1,189,540,21,33,0,0
4212,991,366,1193,929,18,11,1,202,563,22,33,0,0
4213,952,390,1165,982,18,11,1,213,592,23,33,0,0
4214,917,423,1136,1026,18,11,1,219,603,24,33,0,0
4215,846,442,1074,1067,18,11,1,228,625,25,33,0,0
4216,772,482,1003,1080,18,11,1,231,598,26,33,0,0
4217,710,514,939,1080,18,11,1,229,566,27,33,0,0
4218,662,565,878,1080,18,11,1,216,515,28,33,0,0
4219,575,628,777,1080,18,11,1,202,452,29,33,0,0
4220,481,682,673,1080,18,11,1,192,398,30,33,0,0
4221,388,765,557,1080,18,11,1,169,315,31,33,0,0
4222,305,862,438,1080,18,11,1,133,218,32,33,0,0
4223,252,910,364,1080,18,11,1,112,170,33,33,1,0
5165,828,467,1092,1079,21,11,1,264,612,0,52,0,1
5166,863,447,1135,1079,21,11,1,272,632,1,52,0,0
5167,910,408,1189,1059,21,11,1,279,651,2,52,0,0
5168,965,389,1239,1031,21,11,1,274,642,3,52,0,0
5169,1018,365,1266,952,21,11,1,248,587,4,52,0,0
5170,1055,343,1291,909,21,11,1,236,566,5,52,0,0
5171,1079,325,1311,886,21,11,1,232,561,6,52,0,0
5172,1119,303,1329,815,21,11,1,210,512,7,52,0,0
5173,1154,290,1352,780,21,11,1,198,490,8,52,0,0
5174,1185,280,1372,746,21,11,1,187,466,9,52,0,0
5175,1210,261,1385,705,21,11,1,175,444,10,52,0,0
5176,1224,258,1394,693,21,11,1,170,435,11,52,0,0
5177,1250,246,1404,640,21,11,1,154,394,12,52,0,0
5178,1268,234,1418,626,21,11,1,150,392,13,52,0,0
5179,1286,232,1427,608,21,11,1,141,376,14,52,0,0
5180,1309,223,1442,580,21,11,1,133,357,15,52,0,0
5181,1319,220,1447,569,21,11,1,128,349,16,52,0,0
5182,1329,214,1453,553,21,11,1,124,339,17,52,0,0
5183,1342,205,1461,532,21,11,1,119,327,18,52,0,0
5184,1353,204,1466,519,21,11,1,113,315,19,52,0,0
5185,1365,201,1473,504,21,11,1,108,303,20,52,0,0
5186,1374,197,1478,489,21,11,1,104,292,21,52,0,0
5187,1379,197,1478,482,21,11,1,99,285,22,52,0,0
5188,1385,189,1481,463,21,11,1,96,274,23,52,0,0
5189,1391,188,1481,446,21,11,1,90,258,24,52,0,0
5190,1397,186,1484,434,21,11,1,87,248,25,52,0,0
5191,1401,181,1486,426,21,11,1,85,245,26,52,0,0
5192,1403,182,1486,423,21,11,1,83,241,27,52,0,0
5193,1409,175,1489,409,21,11,1,80,234,28,52,0,0
5194,1415,172,1493,402,21,11,1,78,230,29,52,0,0
5195,1424,173,1500,397,21,11,1,76,224,30,52,0,0
5196,1432,168,1506,387,21,11,1,74,219,31,52,0,0
5197,1435,169,1506,381,21,11,1,71,212,32,52,0,0
5198,1439,166,1510,377,21,11,1,71,211,33,52,0,0
5199,1445,163,1513,367,21,11,1,68,204,34,52,0,0
5200,1451,165,1517,364,21,11,1,66,199,35,52,0,0
5201,1455,161,1521,361,21,11,1,66,200,36,52,0,0
5202,1458,160,1521,352,21,11,1,63,192,37,52,0,0
5203,1458,158,1520,347,21,11,1,62,189,38,52,0,0
5204,1458,153,1519,337,21,11,1,61,184,39,52,0,0
5205,1459,152,1519,333,21,11,1,60,181,40,52,0,0
5206,1460,149,1520,329,21,11,1,60,180,41,52,0,0
5207,1461,147,1519,324,21,11,1,58,177,42,52,0,0
5208,1461,148,1519,325,21,11,1,58,177,43,52,0,0
5209,1462,147,1516,312,21,11,1,54,165,44,52,0,0
5210,1461,146,1514,307,21,11,1,53,161,45,52,0,0
5211,1460,146,1513,307,21,11,1,53,161,46,52,0,0
5212,1456,144,1508,303,21,11,1,52,159,47,52,0,0
5213,1451,143,1503,299,21,11,1,52,156,48,52,0,0
5214,1444,142,1494,296,21,11,1,50,154,49,52,0,0
5215,1430,141,1480,295,21,11,1,50,154,50,52,0,0
5216,1422,144,1469,290,21,11,1,47,146,51,52,0,0
5217,1418,143,1464,286,21,11,1,46,143,52,52,1,0
1,267,245,318,404,1,11,10,51,159,0,3,0,0
2,263,243,320,421,1,11,10,57,178,1,3,0,0
3,263,242,320,423,1,11,10,57,181,2,3,0,0
4,262,242,321,427,1,11,10,59,185,3,3,0,0
320,578,286,630,559,2,11,10,52,273,0,26,0,1
321,573,282,629,576,2,11,10,56,294,1,26,0,0
322,563,284,623,592,2,11,10,60,308,2,26,0,0
323,553,284,611,585,2,11,10,58,301,3,26,0,0
324,539,287,603,605,2,11,10,64,318,4,26,0,0
325,524,292,591,613,2,11,10,67,321,5,26,0,0
326,514,298,584,619,2,11,10,70,321,6,26,0,0
327,504,302,581,644,2,11,10,77,342,7,26,0,0
328,500,305,583,661,2,11,10,83,356,8,26,0,0
329,499,311,587,676,2,11,10,88,365,9,26,0,0
330,497,317,594,709,2,11,10,97,392,10,26,0,0
331,497,319,599,721,2,11,10,102,402,11,26,0,0
332,501,331,608,747,2,11,10,107,416,12,26,0,0
333,517,339,630,773,2,11,10,113,434,13,26,0,0
334,542,348,661,803,2,11,10,119,455,14,26,0,0
335,569,363,695,845,2,11,10,126,482,15,26,0,0
336,599,368,729,864,2,11,10,130,496,16,26,0,0
337,636,387,771,894,2,11,10,135,507,17,26,0,0
338,666,410,809,926,2,11,10,143,516,18,26,0,0
339,732,438,879,953,2,11,10,147,515,19,26,0,0
340,781,460,943,1006,2,11,10,162,546,20,26,0,0
341,812,485,982,1036,2,11,10,170,551,21,26,0,0
342,854,508,1027,1042,2,11,10,173,534,22,26,0,0
343,878,533,1061,1070,2,11,10,183,537,23,26,0,0
344,925,561,1110,1080,2,11,10,185,519,24,26,0,0
345,1002,582,1189,1079,2,11,10,187,497,25,26,0,0
346,1033,598,1221,1080,2,11,10,188,482,26,26,1,0
348,1267,708,1592,1061,3,11,10,325,353,0,0,0,0
784,255,241,297,371,4,11,10,42,130,0,20,0,1
785,241,242,297,420,4,11,10,56,178,1,20,0,0
786,227,240,290,436,4,11,10,63,196,2,20,0,0
787,221,241,288,448,4,11,10,67,207,3,20,0,0
788,219,250,285,455,4,11,10,66,205,4,20,0,0
789,220,253,286,458,4,11,10,66,205,5,20,0,0
790,225,255,292,463,4,11,10,67,208,6,20,0,0
791,236,259,305,473,4,11,10,69,214,7,20,0,0
792,256,258,327,473,4,11,10,71,215,8,20,0,0
793,273,258,345,477,4,11,10,72,219,9,20,0,0
794,291,260,366,482,4,11,10,75,222,10,20,0,0
795,317,260,391,481,4,11,10,74,221,11,20,0,0
796,342,262,419,487,4,11,10,77,225,12,20,0,0
797,364,263,445,490,4,11,10,81,227,13,20,0,0
798,401,262,480,490,4,11,10,79,228,14,20,0,0
799,437,261,520,490,4,11,10,83,229,15,20,0,0
800,461,273,542,490,4,11,10,81,217,16,20,0,0
801,504,270,583,486,4,11,10,79,216,17,20,0,0
802,532,270,613,486,4,11,10,81,216,18,20,0,0
803,570,273,642,473,4,11,10,72,200,19,20,0,0
804,592,275,664,475,4,11,10,72,200,20,20,1,0
832,591,285,635,465,5,11,10,44,180,0,16,0,0
833,566,287,621,513,5,11,10,55,226,1,16,0,0
834,549,286,608,523,5,11,10,59,237,2,16,0,0
835,540,286,601,534,5,11,10,61,248,3,16,0,0
836,482,287,546,534,5,11,10,64,247,4,16,0,0
837,450,286,515,538,5,11,10,65,252,5,16,0,0
838,406,286,478,550,5,11,10,72,264,6,16,0,0
839,373,288,447,556,5,11,10,74,268,7,16,0,0
840,328,287,407,570,5,11,10,79,283,8,16,0,0
841,291,292,376,577,5,11,10,85,285,9,16,0,0
842,247,290,334,581,5,11,10,87,291,10,16,0,0
843,194,294,285,588,5,11,10,91,294,11,16,0,0
844,147,297,246,607,5,11,10,99,310,12,16,0,0
845,100,292,201,612,5,11,10,101,320,13,16,0,0
846,62,298,167,619,5,11,10,105,321,14,16,0,0
847,21,297,126,620,5,11,10,105,323,15,16,0,0
848,0,298,92,627,5,11,10,92,329,16,16,0,0
835,462,291,583,528,6,11,10,121,237,0,0,0,0
1481,154,184,189,292,7,11,10,35,108,0,74,0,0
1483,154,186,189,296,7,11,10,35,110,0,74,0,1
1484,154,188,190,300,7,11,10,36,112,1,74,0,0
1485,155,187,191,301,7,11,10,36,114,2,74,0,0
1486,156,189,192,305,7,11,10,36,116,3,74,0,0
1487,155,192,191,306,7,11,10,36,114,4,74,0,0
1488,155,193,192,310,7,11,10,37,117,5,74,0,0
1489,156,194,194,313,7,11,10,38,119,6,74,0,0
1490,156,195,194,315,7,11,10,38,120,7,74,0,0
1491,157,196,195,318,7,11,10,38,122,8,74,0,0
1492,155,197,194,320,7,11,10,39,123,9,74,0,0
1493,154,198,193,324,7,11,10,39,126,10,74,0,0
1494,154,203,194,329,7,11,10,40,126,11,74,0,0
1495,155,203,195,330,7,11,10,40,127,12,74,0,0
1496,153,207,193,333,7,11,10,40,126,13,74,0,0
1497,152,210,191,334,7,11,10,39,124,14,74,0,0
1498,152,210,192,335,7,11,10,40,125,15,74,0,0
1499,152,211,194,340,7,11,10,42,129,16,74,0,0
1500,152,209,196,344,7,11,10,44,135,17,74,0,0
1501,152,210,197,349,7,11,10,45,139,18,74,0,0
1502,152,212,196,348,7,11,10,44,136,19,74,0,0
1503,151,211,198,357,7,11,10,47,146,20,74,0,0
1504,150,212,199,363,7,11,10,49,151,21,74,0,0
1505,151,211,200,365,7,11,10,49,154,22,74,0,0
1506,150,212,201,369,7,11,10,51,157,23,74,0,0
1507,150,213,201,372,7,11,10,51,159,24,74,0,0
1508,148,212,201,378,7,11,10,53,166,25,74,0,0
1509,149,211,207,391,7,11,10,58,180,26,74,0,0
1510,154,210,213,396,7,11,10,59,186,27,74,0,0
1511,157,212,216,399,7,11,10,59,187,28,74,0,0
1512,161,218,219,402,7,11,10,58,184,29,74,0,0
1513,165,220,223,403,7,11,10,58,183,30,74,0,0
1514,170,225,230,413,7,11,10,60,188,31,74,0,0
1515,182,225,243,412,7,11,10,61,187,32,74,0,0
1516,187,223,253,423,7,11,10,66,200,33,74,0,0
1517,190,228,256,430,7,11,10,66,202,34,74,0,0
1518,192,227,260,435,7,11,10,68,208,35,74,0,0
1519,197,230,269,449,7,11,10,72,219,36,74,0,0
