frame_num,x1,y1,x2,y2,track,hour,camera
262,179,257,216,329,4,11,10
263,178,256,217,329,4,11,10
264,178,259,216,329,4,11,10
266,179,255,219,329,4,11,10
267,179,256,219,329,4,11,10
269,188,259,228,329,4,11,10
270,185,256,225,329,4,11,10
271,182,252,224,329,4,11,10
272,175,232,228,331,4,11,10
273,172,221,228,331,4,11,10
274,168,215,224,328,4,11,10
275,162,211,219,328,4,11,10
276,156,207,213,326,4,11,10
277,153,208,206,322,4,11,10
278,150,206,200,318,4,11,10
279,146,203,196,315,4,11,10
280,145,202,193,313,4,11,10
281,144,200,191,311,4,11,10
282,144,201,190,310,4,11,10
283,144,198,190,309,4,11,10
284,145,197,189,306,4,11,10
285,145,196,187,303,4,11,10
286,144,194,186,300,4,11,10
287,145,194,185,299,4,11,10
288,145,193,185,297,4,11,10
289,144,191,184,296,4,11,10
290,144,194,182,294,4,11,10
291,142,193,179,292,4,11,10
292,141,193,177,290,4,11,10
293,140,193,176,290,4,11,10
294,139,191,174,288,4,11,10
295,138,189,173,286,4,11,10
296,136,186,171,284,4,11,10
297,135,183,170,283,4,11,10
298,134,183,168,280,4,11,10
299,134,183,167,278,4,11,10
300,133,182,166,277,4,11,10
301,132,183,165,277,4,11,10
302,131,182,163,275,4,11,10
303,130,181,162,274,4,11,10
304,131,182,162,271,4,11,10
305,131,182,161,268,4,11,10
306,130,184,159,267,4,11,10
307,129,184,157,266,4,11,10
308,128,182,156,265,4,11,10
309,127,182,155,264,4,11,10
310,127,182,154,263,4,11,10
311,125,183,152,262,4,11,10
312,123,183,150,261,4,11,10
313,122,178,150,260,4,11,10
314,122,175,149,253,4,11,10
315,122,173,149,252,4,11,10
316,120,172,148,254,4,11,10
317,117,172,146,253,4,11,10
318,117,173,145,250,4,11,10
319,116,174,143,247,4,11,10
320,115,174,142,247,4,11,10
321,114,174,142,249,4,11,10
322,111,173,141,249,4,11,10
323,110,174,139,248,4,11,10
324,109,173,138,244,4,11,10
325,110,172,137,240,4,11,10
326,109,172,137,240,4,11,10
327,108,171,137,241,4,11,10
328,106,168,137,240,4,11,10
329,107,168,137,238,4,11,10
330,108,166,139,237,4,11,10
331,107,165,139,236,4,11,10
332,109,164,141,236,4,11,10
333,109,164,141,234,4,11,10
334,107,164,141,236,4,11,10
335,107,165,141,236,4,11,10
336,107,164,141,235,4,11,10
337,107,167,140,235,4,11,10
338,108,168,140,235,4,11,10
339,107,168,140,234,4,11,10
3602,108,165,142,237,5,11,10
3603,107,165,141,237,5,11,10
3604,106,165,140,236,5,11,10
3605,106,166,140,236,5,11,10
3606,105,165,139,238,5,11,10
3607,104,165,139,239,5,11,10
3608,105,165,140,240,5,11,10
3609,105,165,141,240,5,11,10
3610,105,165,141,240,5,11,10
3611,105,166,141,243,5,11,10
3612,106,166,142,243,5,11,10
3613,106,167,142,244,5,11,10
3614,107,167,143,245,5,11,10
3615,107,168,143,246,5,11,10
3616,106,169,141,246,5,11,10
3617,105,170,140,248,5,11,10
3618,106,173,139,248,5,11,10
3619,107,173,139,245,5,11,10
3620,106,174,138,246,5,11,10
3621,105,174,137,246,5,11,10
3622,105,175,137,249,5,11,10
3623,105,175,137,250,5,11,10
3624,104,174,138,253,5,11,10
3625,104,173,138,254,5,11,10
3626,102,175,137,256,5,11,10
3627,102,175,136,258,5,11,10
3628,103,175,136,256,5,11,10
3629,103,176,137,259,5,11,10
3630,103,180,136,263,5,11,10
3631,104,180,137,264,5,11,10
3632,105,181,138,267,5,11,10
3633,107,182,140,268,5,11,10
3634,109,180,143,271,5,11,10
3635,109,183,144,273,5,11,10
3636,110,184,144,274,5,11,10
3637,110,185,145,276,5,11,10
3638,111,185,145,277,5,11,10
3639,111,184,146,278,5,11,10
3640,112,183,147,279,5,11,10
3641,112,183,148,280,5,11,10
3642,112,182,148,281,5,11,10
3643,112,182,148,285,5,11,10
3644,112,184,148,286,5,11,10
3645,112,184,149,288,5,11,10
3646,113,187,148,289,5,11,10
3647,112,186,149,292,5,11,10
3648,114,189,150,295,5,11,10
3649,115,190,151,297,5,11,10
3650,116,189,152,300,5,11,10
3651,118,192,153,300,5,11,10
3652,119,193,154,301,5,11,10
3653,121,196,155,303,5,11,10
3654,123,197,157,305,5,11,10
3655,125,197,159,306,5,11,10
3656,127,199,162,308,5,11,10
3657,129,198,164,310,5,11,10
3658,131,199,167,313,5,11,10
3659,134,203,169,316,5,11,10
3660,138,202,174,317,5,11,10
3661,141,205,177,321,5,11,10
3662,143,206,179,323,5,11,10
3663,145,207,182,325,5,11,10
3664,147,210,184,327,5,11,10
3665,149,211,186,328,5,11,10
3666,151,210,190,332,5,11,10
3667,152,211,192,335,5,11,10
3668,154,210,194,334,5,11,10
3669,155,210,196,339,5,11,10
3670,158,210,201,343,5,11,10
3671,161,210,204,344,5,11,10
3672,164,211,206,344,5,11,10
3673,166,210,210,348,5,11,10
3674,167,211,211,351,5,11,10
3675,170,212,215,355,5,11,10
3676,171,212,217,359,5,11,10
3677,172,214,219,363,5,11,10
3678,172,212,219,364,5,11,10
3679,171,213,219,366,5,11,10
3680,170,215,219,371,5,11,10
3681,170,216,219,370,5,11,10
3682,168,215,219,378,5,11,10
3683,166,216,218,384,5,11,10
3684,165,216,217,385,5,11,10
3685,163,220,216,390,5,11,10
3686,164,224,217,392,5,11,10
3687,163,223,218,399,5,11,10
3688,164,228,219,402,5,11,10
3689,163,229,218,405,5,11,10
3690,162,230,218,406,5,11,10
3691,161,232,219,417,5,11,10
3692,159,231,220,423,5,11,10
3693,158,233,220,429,5,11,10
3694,157,235,219,432,5,11,10
3695,155,235,220,440,5,11,10
3696,154,239,221,447,5,11,10
3697,154,239,221,446,5,11,10
3698,154,240,224,456,5,11,10
3699,154,244,225,459,5,11,10
3700,155,244,226,462,5,11,10
3701,155,250,226,467,5,11,10
3702,157,252,230,476,5,11,10
3703,160,252,234,484,5,11,10
3704,162,256,237,493,5,11,10
3705,164,255,242,500,5,11,10
3706,167,257,246,510,5,11,10
3707,171,263,250,515,5,11,10
3708,174,261,257,522,5,11,10
3709,174,264,260,534,5,11,10
3710,173,265,262,543,5,11,10
3711,173,266,265,557,5,11,10
3712,174,270,271,577,5,11,10
3713,175,270,277,591,5,11,10
3714,174,275,280,607,5,11,10
3715,172,286,278,619,5,11,10
3716,171,289,280,627,5,11,10
3717,171,295,284,650,5,11,10
3718,175,300,293,666,5,11,10
3719,181,303,302,680,5,11,10
3720,188,313,312,700,5,11,10
3721,196,316,324,714,5,11,10
3722,207,322,341,734,5,11,10
3723,222,330,361,758,5,11,10
3724,236,333,379,772,5,11,10
3725,248,346,400,815,5,11,10
3726,262,355,420,840,5,11,10
3727,274,365,437,861,5,11,10
3728,287,384,457,899,5,11,10
3729,307,396,483,922,5,11,10
3730,322,411,514,980,5,11,10
3731,337,429,542,1031,5,11,10
3732,348,435,561,1053,5,11,10
3733,361,459,577,1074,5,11,10
3734,394,483,610,1082,5,11,10
3735,427,500,647,1085,5,11,10
3736,473,541,690,1084,5,11,10
3737,521,576,736,1082,5,11,10
3738,568,621,773,1081,5,11,10
3739,674,690,863,1081,5,11,10
3740,793,731,972,1077,5,11,10
3741,846,760,1015,1087,5,11,10
3741,918,839,1209,1074,6,11,10
3742,1117,899,1373,1071,7,11,10
3743,1327,917,1565,1078,8,11,10
3744,1533,967,1719,1080,9,11,10
3745,1629,943,1853,1078,10,11,10
3746,1697,952,1908,1079,10,11,10
4619,256,242,285,335,11,11,10
4620,251,214,290,337,11,11,10
4621,241,214,280,336,11,11,10
4622,227,214,266,336,11,11,10
4623,216,219,254,336,11,11,10
4624,200,215,239,334,11,11,10
4625,188,213,227,331,11,11,10
4626,177,209,217,332,11,11,10
4627,168,206,210,330,11,11,10
4628,164,207,203,327,11,11,10
4629,157,206,197,325,11,11,10
4630,153,205,190,320,11,11,10
4631,148,203,185,317,11,11,10
4632,144,202,181,315,11,11,10
4633,142,200,178,313,11,11,10
4634,138,201,174,311,11,11,10
4635,136,201,171,309,11,11,10
4636,133,196,168,307,11,11,10
4637,131,194,166,305,11,11,10
4638,129,192,163,301,11,11,10
4639,126,194,159,298,11,11,10
4640,124,194,156,297,11,11,10
4641,120,191,153,296,11,11,10
4642,118,189,150,294,11,11,10
4643,117,188,148,290,11,11,10
4644,116,187,147,287,11,11,10
4645,114,187,144,285,11,11,10
4646,113,187,142,282,11,11,10
4647,112,187,141,282,11,11,10
4648,111,187,140,280,11,11,10
4649,111,188,140,279,11,11,10
4650,111,187,140,278,11,11,10
4651,111,183,140,276,11,11,10
4652,111,182,140,275,11,11,10
4653,111,182,140,273,11,11,10
4654,111,183,140,272,11,11,10
4655,111,185,139,270,11,11,10
4656,111,184,138,264,11,11,10
4657,112,183,138,262,11,11,10
4658,112,180,139,259,11,11,10
4659,112,179,138,257,11,11,10
4660,111,180,138,255,11,11,10
4661,111,179,137,253,11,11,10
4663,109,178,134,249,11,11,10
4664,108,177,134,252,11,11,10
4665,107,177,134,253,11,11,10
4666,105,175,133,253,11,11,10
4667,105,174,132,252,11,11,10
4669,105,173,132,250,11,11,10
4670,105,172,133,249,11,11,10
4671,105,171,132,248,11,11,10
4674,105,172,130,242,11,11,10
4675,105,172,130,240,11,11,10
4723,106,185,137,242,12,11,10
4724,105,185,138,245,12,11,10
4727,116,186,142,261,13,11,10
4728,116,186,141,258,13,11,10
4729,115,188,141,261,13,11,10
4730,115,189,141,261,13,11,10
4732,116,190,143,267,13,11,10
4733,115,190,143,269,13,11,10
4734,116,191,144,271,13,11,10
4735,116,191,144,272,13,11,10
4736,116,192,145,275,13,11,10
4737,116,192,145,276,13,11,10
4738,115,193,144,277,13,11,10
4739,115,193,144,277,13,11,10
4740,115,194,144,279,13,11,10
4742,116,195,143,275,13,11,10
4743,116,196,143,276,13,11,10
4746,123,198,150,278,13,11,10
4747,122,200,149,280,13,11,10
4748,123,201,151,281,13,11,10
4749,124,200,152,284,13,11,10
4750,126,202,153,284,13,11,10
4751,126,202,154,287,13,11,10
4752,125,200,154,291,13,11,10
4753,126,202,154,289,13,11,10
4754,127,202,156,295,13,11,10
4755,129,204,156,293,13,11,10
4756,128,205,157,298,13,11,10
4757,128,205,158,305,13,11,10
4758,128,204,159,304,13,11,10
4759,130,204,161,306,13,11,10
4760,130,205,160,307,13,11,10
4761,128,207,159,311,13,11,10
4762,129,210,160,317,13,11,10
4763,129,212,160,315,13,11,10
4764,130,213,162,319,13,11,10
4765,131,216,162,322,13,11,10
4766,131,219,162,324,13,11,10
4767,132,221,164,326,13,11,10
4768,134,220,167,329,13,11,10
4769,137,221,171,331,13,11,10
4770,139,222,172,333,13,11,10
4771,139,223,172,334,13,11,10
4772,139,225,174,336,13,11,10
4773,142,226,177,339,13,11,10
4774,142,227,178,343,13,11,10
4775,141,230,178,345,13,11,10
4776,138,229,177,353,13,11,10
4777,138,230,177,351,13,11,10
4778,138,231,179,356,13,11,10
4779,138,232,179,359,13,11,10
4780,137,233,177,358,13,11,10
4781,134,233,177,364,13,11,10
4782,134,234,178,367,13,11,10
4783,135,234,179,368,13,11,10
4784,135,236,179,371,13,11,10
4785,133,235,178,372,13,11,10
4786,130,236,179,384,13,11,10
4787,130,237,180,387,13,11,10
4788,131,239,180,389,13,11,10
4789,130,241,179,392,13,11,10
4790,126,241,177,397,13,11,10
4791,121,242,176,409,13,11,10
4792,121,242,176,410,13,11,10
4793,123,242,179,415,13,11,10
4794,122,243,179,422,13,11,10
4795,120,246,176,424,13,11,10
4796,119,253,176,430,13,11,10
4797,119,254,179,436,13,11,10
4798,122,255,182,442,13,11,10
4799,123,257,183,447,13,11,10
4800,119,258,182,452,13,11,10
4801,115,261,181,465,13,11,10
4802,117,263,181,462,13,11,10
4803,118,265,183,467,13,11,10
4804,115,266,181,477,13,11,10
4805,107,268,175,484,13,11,10
4806,97,272,166,485,13,11,10
4807,91,274,163,493,13,11,10
4808,86,277,161,509,13,11,10
4809,79,283,153,515,13,11,10
4810,62,283,136,515,13,11,10
4811,48,283,125,527,13,11,10
4812,35,286,114,539,13,11,10
4813,26,293,102,543,13,11,10
4814,19,295,96,550,13,11,10
5,460,83,482,158,1,11,9
15,464,85,485,167,2,11,9
16,464,85,485,167,2,11,9
17,466,87,487,168,2,11,9
18,467,88,488,169,2,11,9
19,469,88,489,170,2,11,9
20,471,91,492,171,2,11,9
21,475,95,496,174,2,11,9
22,476,94,497,175,2,11,9
23,478,93,499,174,2,11,9
24,479,92,501,175,2,11,9
25,480,90,502,177,2,11,9
26,482,93,505,180,2,11,9
27,482,93,505,181,2,11,9
28,483,93,506,182,2,11,9
29,483,94,506,182,2,11,9
30,482,95,506,183,2,11,9
31,482,95,507,186,2,11,9
32,482,93,507,187,2,11,9
33,480,93,505,187,2,11,9
34,480,95,505,187,2,11,9
35,479,94,504,188,2,11,9
36,479,93,506,191,2,11,9
37,479,93,506,194,2,11,9
38,481,93,508,194,2,11,9
39,483,92,510,195,2,11,9
40,483,92,511,196,2,11,9
41,482,92,511,199,2,11,9
42,484,93,513,200,2,11,9
43,484,91,514,202,2,11,9
44,486,90,517,202,2,11,9
45,486,90,518,204,2,11,9
46,487,90,519,205,2,11,9
47,489,92,521,208,2,11,9
48,490,97,522,210,2,11,9
49,494,95,527,211,2,11,9
50,496,91,532,212,2,11,9
51,497,92,533,211,2,11,9
52,497,91,533,212,2,11,9
53,494,89,533,215,2,11,9
54,496,91,537,219,2,11,9
55,500,92,541,220,2,11,9
56,503,94,544,221,2,11,9
57,505,96,546,222,2,11,9
58,504,94,547,226,2,11,9
59,506,96,550,230,2,11,9
60,509,97,552,230,2,11,9
61,510,97,554,230,2,11,9
62,509,95,554,233,2,11,9
63,510,96,554,233,2,11,9
64,510,98,555,237,2,11,9
65,513,101,559,242,2,11,9
66,516,101,562,244,2,11,9
67,518,104,564,246,2,11,9
68,519,106,566,247,2,11,9
69,519,101,567,249,2,11,9
70,520,104,569,253,2,11,9
71,521,107,569,252,2,11,9
72,520,106,569,254,2,11,9
73,518,108,568,258,2,11,9
74,519,108,569,261,2,11,9
75,520,110,572,266,2,11,9
76,522,112,574,270,2,11,9
77,521,114,573,272,2,11,9
78,520,115,573,276,2,11,9
79,519,116,572,279,2,11,9
80,519,115,574,285,2,11,9
81,517,117,574,293,2,11,9
82,517,117,574,296,2,11,9
83,516,118,574,301,2,11,9
84,515,121,572,304,2,11,9
85,515,121,573,307,2,11,9
86,516,123,575,311,2,11,9
87,518,124,577,315,2,11,9
88,517,125,577,320,2,11,9
89,518,132,577,327,2,11,9
90,516,131,578,334,2,11,9
91,516,131,579,340,2,11,9
92,518,135,582,346,2,11,9
93,519,137,585,350,2,11,9
94,519,137,587,358,2,11,9
95,519,141,588,364,2,11,9
96,518,137,591,371,2,11,9
97,519,143,593,382,2,11,9
98,524,145,599,387,2,11,9
99,526,146,603,396,2,11,9
100,529,153,606,404,2,11,9
101,530,152,611,413,2,11,9
102,535,154,619,423,2,11,9
103,536,157,622,433,2,11,9
104,539,155,628,440,2,11,9
105,542,157,633,450,2,11,9
106,543,157,639,464,2,11,9
107,550,159,649,476,2,11,9
108,557,169,660,496,2,11,9
109,567,172,671,504,2,11,9
110,573,175,681,517,2,11,9
111,577,182,690,539,2,11,9
112,581,184,698,549,2,11,9
113,582,196,705,578,2,11,9
114,589,204,715,595,2,11,9
115,598,209,729,612,2,11,9
116,599,219,737,646,2,11,9
117,602,226,745,664,2,11,9
118,606,233,757,695,2,11,9
119,611,252,768,729,2,11,9
120,618,260,778,742,2,11,9
121,611,268,780,782,2,11,9
122,596,284,774,820,2,11,9
123,586,290,776,852,2,11,9
124,573,312,782,914,2,11,9
125,546,321,766,947,2,11,9
126,503,331,733,992,2,11,9
127,460,349,703,1037,2,11,9
128,399,362,646,1054,2,11,9
129,333,385,585,1076,2,11,9
130,268,417,522,1081,2,11,9
131,162,427,416,1081,2,11,9
132,84,461,341,1087,2,11,9
133,10,536,231,1087,2,11,9
134,-27,557,193,1106,2,11,9
134,0,803,109,1080,3,11,9
1147,1796,410,1824,449,4,11,9
1181,1803,441,1819,472,5,11,9
1194,1799,444,1816,485,6,11,9
1211,1799,460,1814,494,7,11,9
1212,1798,459,1814,494,7,11,9
1216,1797,463,1812,501,8,11,9
1305,1736,600,1764,650,9,11,9
1322,1685,635,1712,680,10,11,9
1333,1637,662,1664,711,11,11,9
1334,1632,664,1660,715,11,11,9
1335,1628,662,1658,717,11,11,9
1336,1626,662,1657,719,11,11,9
1340,1603,680,1632,732,11,11,9
1341,1599,685,1628,735,11,11,9
1342,1598,684,1628,737,11,11,9
1343,1594,686,1624,739,11,11,9
1350,1570,713,1600,767,11,11,9
1351,1566,716,1597,770,11,11,9
2421,1602,790,1638,878,12,11,9
2425,1584,779,1628,860,13,11,9
2426,1577,770,1630,868,13,11,9
2427,1574,767,1629,870,13,11,9
2428,1571,770,1623,865,13,11,9
2429,1569,769,1621,865,13,11,9
2429,1605,837,1633,883,14,11,9
2430,1605,835,1633,881,14,11,9
2431,1604,827,1636,881,14,11,9
2432,1603,822,1639,883,14,11,9
2433,1603,818,1642,884,14,11,9
2434,1603,814,1643,884,14,11,9
2435,1603,810,1644,883,14,11,9
2436,1604,807,1646,883,14,11,9
2437,1604,804,1647,884,14,11,9
2438,1602,798,1648,886,14,11,9
2439,1601,794,1648,885,14,11,9
2440,1599,789,1647,886,14,11,9
2441,1598,785,1648,886,14,11,9
2442,1598,782,1645,878,14,11,9
2443,1597,778,1643,873,14,11,9
2444,1597,776,1641,868,14,11,9
2445,1597,776,1638,861,14,11,9
2446,1599,774,1636,851,14,11,9
2447,1596,770,1635,849,14,11,9
2448,1595,770,1632,844,14,11,9
2449,1593,768,1630,842,14,11,9
2450,1592,765,1628,836,14,11,9
2451,1590,763,1626,834,14,11,9
2452,1589,760,1625,831,14,11,9
2488,1575,759,1635,839,15,11,9
2489,1573,758,1631,836,15,11,9
2490,1565,758,1631,847,15,11,9
2491,1566,763,1625,844,15,11,9
2492,1560,750,1626,842,15,11,9
2493,1559,744,1628,842,15,11,9
2494,1556,741,1628,842,15,11,9
2499,1616,747,1643,803,16,11,9
2500,1616,748,1646,811,16,11,9
2514,1622,797,1654,858,17,11,9
2515,1621,800,1655,864,17,11,9
2516,1621,804,1654,868,17,11,9
2517,1621,807,1656,874,17,11,9
2518,1624,809,1658,875,17,11,9
2519,1624,811,1660,878,17,11,9
2576,1616,846,1641,892,18,11,9
2577,1613,844,1638,890,18,11,9
2578,1612,843,1637,889,18,11,9
2579,1610,839,1636,887,18,11,9
2580,1607,834,1634,884,18,11,9
2581,1605,832,1632,883,18,11,9
2582,1603,830,1631,881,18,11,9
2593,1591,818,1621,873,18,11,9
2594,1591,817,1621,872,18,11,9
2595,1589,815,1620,872,18,11,9
2598,1592,817,1620,869,18,11,9
2599,1591,816,1620,869,18,11,9
2628,1589,812,1621,867,18,11,9
2629,1588,808,1622,868,18,11,9
2630,1588,807,1623,869,18,11,9
2631,1588,805,1624,871,18,11,9
2632,1587,800,1625,872,18,11,9
2633,1587,800,1625,872,18,11,9
2634,1587,798,1624,870,18,11,9
2635,1586,801,1622,870,18,11,9
2636,1585,799,1619,866,18,11,9
2637,1582,794,1619,864,18,11,9
2638,1582,793,1618,862,18,11,9
2639,1581,792,1617,860,18,11,9
2640,1580,788,1619,862,18,11,9
2641,1581,787,1621,863,18,11,9
2642,1582,786,1622,863,18,11,9
2643,1582,785,1623,862,18,11,9
2644,1583,784,1623,859,18,11,9
2645,1583,783,1623,858,18,11,9
2646,1579,774,1626,862,18,11,9
2647,1581,774,1629,864,18,11,9
2648,1582,774,1632,865,18,11,9
2649,1585,773,1630,856,18,11,9
2650,1579,769,1631,859,18,11,9
2651,1576,764,1631,859,18,11,9
2652,1578,765,1633,859,18,11,9
2653,1575,761,1632,857,18,11,9
2654,1574,758,1633,857,18,11,9
2655,1573,756,1632,857,18,11,9
2656,1573,754,1633,857,18,11,9
2657,1572,756,1630,857,18,11,9
2658,1569,753,1628,856,18,11,9
2659,1569,756,1626,858,18,11,9
2660,1568,753,1627,859,18,11,9
2661,1570,757,1626,859,18,11,9
2662,1572,759,1625,855,18,11,9
2663,1572,759,1623,853,18,11,9
2664,1572,760,1622,852,18,11,9
2665,1573,762,1623,852,18,11,9
2666,1574,764,1622,851,18,11,9
2667,1574,765,1621,851,18,11,9
2668,1574,765,1622,853,18,11,9
2669,1574,766,1621,852,18,11,9
2670,1574,766,1622,853,18,11,9
2671,1573,765,1623,855,18,11,9
2672,1570,763,1622,856,18,11,9
2673,1570,762,1622,856,18,11,9
2732,1566,728,1597,759,19,11,9
2734,1565,726,1595,756,20,11,9
2736,1564,722,1593,755,21,11,9
2738,1561,720,1591,755,22,11,9
2739,1560,720,1588,753,22,11,9
2741,1566,721,1590,753,23,11,9
2743,1570,723,1593,755,24,11,9
2744,1570,722,1593,755,24,11,9
2745,1570,722,1593,754,24,11,9
2746,1569,723,1591,755,24,11,9
2747,1567,724,1589,755,24,11,9
2748,1567,725,1588,755,24,11,9
2749,1567,726,1589,755,24,11,9
2749,1499,726,1526,767,25,11,9
2750,1568,727,1590,756,24,11,9
