frame_num,x1,y1,x2,y2,track,hour,camera
3763,1117,196,1221,509,18,11,15
3764,1247,228,1347,509,17,11,15
3764,1142,203,1247,518,18,11,15
3765,1278,232,1379,515,17,11,15
3765,1174,212,1281,533,18,11,15
3766,1306,235,1406,518,17,11,15
3766,1196,219,1309,552,18,11,15
3767,1338,244,1432,516,17,11,15
3767,1235,221,1348,557,18,11,15
3768,1348,248,1444,523,17,11,15
3768,1271,232,1386,562,18,11,15
3769,1302,243,1415,559,18,11,15
3770,1315,248,1430,568,18,11,15
4192,1308,214,1438,496,19,11,15
4193,1299,208,1435,504,19,11,15
4194,1278,202,1415,502,19,11,15
4195,1250,197,1382,484,19,11,15
4196,1234,192,1359,468,19,11,15
4197,1217,190,1339,465,19,11,15
4198,1208,183,1321,440,19,11,15
4199,1204,181,1314,431,19,11,15
4200,1205,179,1311,422,19,11,15
4201,1204,173,1306,409,19,11,15
4202,1205,172,1303,404,19,11,15
4203,1207,169,1299,389,19,11,15
4204,1211,167,1298,378,19,11,15
4205,1217,164,1305,381,19,11,15
4206,1224,152,1313,373,19,11,15
4207,1231,150,1317,367,19,11,15
4208,1236,145,1319,360,19,11,15
4209,1243,145,1320,346,19,11,15
4210,1251,146,1324,340,19,11,15
4211,1257,143,1329,334,19,11,15
4212,1262,143,1331,328,19,11,15
4213,1266,144,1330,320,19,11,15
4214,1269,146,1329,309,19,11,15
4215,1272,147,1331,308,19,11,15
4216,1277,146,1334,302,19,11,15
4217,1279,146,1336,300,19,11,15
4218,1279,143,1335,295,19,11,15
4219,1278,140,1334,292,19,11,15
4220,1279,141,1334,290,19,11,15
4221,1283,142,1335,282,19,11,15
4222,1282,139,1334,278,19,11,15
4223,1275,132,1330,278,19,11,15
4224,1269,130,1323,273,19,11,15
4225,1263,133,1315,272,19,11,15
4226,1254,126,1308,268,19,11,15
4227,1246,124,1298,267,19,11,15
4228,1235,124,1288,267,19,11,15
4229,1222,122,1273,261,19,11,15
4230,1209,125,1258,259,19,11,15
4231,1194,122,1243,256,19,11,15
4232,1178,117,1225,251,19,11,15
4233,1170,115,1217,247,19,11,15
5156,1174,119,1218,253,20,11,15
5157,1183,120,1231,266,20,11,15
5158,1194,121,1241,266,20,11,15
5159,1208,122,1257,269,20,11,15
5160,1220,123,1268,270,20,11,15
5161,1231,121,1280,268,20,11,15
5162,1239,122,1290,276,20,11,15
5163,1247,121,1297,275,20,11,15
5164,1250,124,1302,281,20,11,15
5165,1253,129,1306,288,20,11,15
5166,1254,128,1308,289,20,11,15
5167,1255,131,1308,292,20,11,15
5168,1257,134,1310,296,20,11,15
5169,1257,135,1312,300,20,11,15
5170,1255,139,1311,306,20,11,15
5171,1253,138,1310,307,20,11,15
5172,1248,138,1310,322,20,11,15
5173,1246,139,1309,326,20,11,15
5174,1244,137,1309,331,20,11,15
5175,1238,138,1306,340,20,11,15
5176,1233,139,1304,351,20,11,15
5177,1229,138,1302,359,20,11,15
5178,1226,144,1300,371,20,11,15
5179,1225,146,1297,369,20,11,15
5180,1222,153,1293,374,20,11,15
5181,1215,159,1288,385,20,11,15
5182,1209,157,1285,393,20,11,15
5183,1206,164,1283,400,20,11,15
5184,1202,164,1280,405,20,11,15
5185,1198,168,1278,415,20,11,15
5186,1190,172,1273,429,20,11,15
5187,1183,173,1269,436,20,11,15
5188,1179,179,1267,445,20,11,15
5189,1175,180,1267,459,20,11,15
5190,1171,180,1267,474,20,11,15
5191,1166,190,1265,493,20,11,15
5192,1160,193,1262,504,20,11,15
5193,1153,195,1263,528,20,11,15
5194,1150,200,1263,546,20,11,15
5195,1144,203,1261,556,20,11,15
5196,1129,212,1253,586,20,11,15
5197,1117,220,1243,602,20,11,15
5198,1105,224,1240,630,20,11,15
5199,1092,235,1234,664,20,11,15
5200,1077,239,1225,683,20,11,15
5201,1058,250,1212,714,20,11,15
5202,1040,265,1200,743,20,11,15
5203,1025,268,1193,770,20,11,15
5204,1014,287,1193,823,20,11,15
5205,1001,298,1189,855,20,11,15
5206,985,311,1185,905,20,11,15
5207,963,338,1175,968,20,11,15
5208,943,356,1162,999,20,11,15
5209,922,382,1155,1057,20,11,15
5210,910,409,1145,1076,20,11,15
5211,901,436,1135,1080,20,11,15
5212,896,489,1123,1082,20,11,15
5213,889,537,1111,1085,20,11,15
5214,903,590,1119,1082,20,11,15
5215,961,640,1167,1076,20,11,15
5216,1056,684,1255,1076,20,11,15
5217,1076,714,1266,1090,20,11,15
5217,1201,769,1498,1068,21,11,15
5218,1401,792,1616,1066,22,11,15
1,267,245,318,404,1,11,10
2,263,243,320,421,1,11,10
3,263,242,320,423,1,11,10
4,262,242,321,427,1,11,10
320,578,286,630,559,2,11,10
321,573,282,629,576,2,11,10
322,563,284,623,592,2,11,10
323,553,284,611,585,2,11,10
324,539,287,603,605,2,11,10
325,524,292,591,613,2,11,10
326,514,298,584,619,2,11,10
327,504,302,581,644,2,11,10
328,500,305,583,661,2,11,10
329,499,311,587,676,2,11,10
330,497,317,594,709,2,11,10
331,497,319,599,721,2,11,10
332,501,331,608,747,2,11,10
333,517,339,630,773,2,11,10
334,542,348,661,803,2,11,10
335,569,363,695,845,2,11,10
336,599,368,729,864,2,11,10
337,636,387,771,894,2,11,10
338,666,410,809,926,2,11,10
339,732,438,879,953,2,11,10
340,781,460,943,1006,2,11,10
341,812,485,982,1036,2,11,10
342,854,508,1027,1042,2,11,10
343,878,533,1061,1070,2,11,10
344,925,561,1110,1080,2,11,10
345,1002,582,1189,1079,2,11,10
346,1033,598,1221,1099,2,11,10
348,1267,708,1592,1061,3,11,10
783,268,240,298,335,4,11,10
784,255,241,297,371,4,11,10
785,241,242,297,420,4,11,10
786,227,240,290,436,4,11,10
787,221,241,288,448,4,11,10
788,219,250,285,455,4,11,10
789,220,253,286,458,4,11,10
790,225,255,292,463,4,11,10
791,236,259,305,473,4,11,10
792,256,258,327,473,4,11,10
793,273,258,345,477,4,11,10
794,291,260,366,482,4,11,10
795,317,260,391,481,4,11,10
796,342,262,419,487,4,11,10
797,364,263,445,490,4,11,10
798,401,262,480,490,4,11,10
799,437,261,520,490,4,11,10
800,461,273,542,490,4,11,10
801,504,270,583,486,4,11,10
802,532,270,613,486,4,11,10
803,570,273,642,473,4,11,10
804,592,275,664,475,4,11,10
832,591,285,635,465,5,11,10
833,566,287,621,513,5,11,10
834,549,286,608,523,5,11,10
835,540,286,601,534,5,11,10
835,462,291,583,528,6,11,10
836,482,287,546,534,5,11,10
837,450,286,515,538,5,11,10
838,406,286,478,550,5,11,10
839,373,288,447,556,5,11,10
840,328,287,407,570,5,11,10
841,291,292,376,577,5,11,10
842,247,290,334,581,5,11,10
843,194,294,285,588,5,11,10
844,147,297,246,607,5,11,10
845,100,292,201,612,5,11,10
846,62,298,167,619,5,11,10
847,21,297,126,620,5,11,10
848,-14,298,92,627,5,11,10
1449,117,165,148,239,7,11,10
1450,117,165,149,241,7,11,10
1451,118,164,151,243,7,11,10
1452,118,165,151,245,7,11,10
1453,119,165,153,247,7,11,10
1454,121,167,154,248,7,11,10
1455,123,170,155,249,7,11,10
1456,125,174,156,251,7,11,10
1457,125,174,156,252,7,11,10
1458,126,175,157,254,7,11,10
1459,128,176,158,256,7,11,10
1460,128,176,158,256,7,11,10
1461,128,176,158,258,7,11,10
1462,129,174,159,259,7,11,10
1463,130,173,162,261,7,11,10
1464,132,172,164,262,7,11,10
1465,134,171,166,263,7,11,10
1466,135,173,167,265,7,11,10
1467,138,177,168,267,7,11,10
1468,140,182,170,269,7,11,10
1469,142,180,173,271,7,11,10
1470,142,177,176,273,7,11,10
1471,143,179,177,277,7,11,10
1472,144,179,178,278,7,11,10
1473,147,181,179,278,7,11,10
1474,149,181,182,279,7,11,10
1475,149,179,182,281,7,11,10
1476,149,181,182,282,7,11,10
1477,150,180,183,284,7,11,10
1478,151,180,185,287,7,11,10
1479,153,182,187,289,7,11,10
1480,154,182,188,291,7,11,10
1481,154,184,189,292,7,11,10
1482,155,184,189,293,7,11,10
1483,154,186,189,296,7,11,10
1484,154,188,190,300,7,11,10
1485,155,187,191,301,7,11,10
1486,156,189,192,305,7,11,10
1487,155,192,191,306,7,11,10
1488,155,193,192,310,7,11,10
1489,156,194,194,313,7,11,10
1490,156,195,194,315,7,11,10
1491,157,196,195,318,7,11,10
1492,155,197,194,320,7,11,10
1493,154,198,193,324,7,11,10
1494,154,203,194,329,7,11,10
1495,155,203,195,330,7,11,10
1496,153,207,193,333,7,11,10
1497,152,210,191,334,7,11,10
1498,152,210,192,335,7,11,10
1499,152,211,194,340,7,11,10
1500,152,209,196,344,7,11,10
1501,152,210,197,349,7,11,10
1502,152,212,196,348,7,11,10
1503,151,211,198,357,7,11,10
1504,150,212,199,363,7,11,10
1505,151,211,200,365,7,11,10
1506,150,212,201,369,7,11,10
1507,150,213,201,372,7,11,10
1508,148,212,201,378,7,11,10
1509,149,211,207,391,7,11,10
1510,154,210,213,396,7,11,10
1511,157,212,216,399,7,11,10
1512,161,218,219,402,7,11,10
1513,165,220,223,403,7,11,10
1514,170,225,230,413,7,11,10
1515,182,225,243,412,7,11,10
1516,187,223,253,423,7,11,10
1517,190,228,256,430,7,11,10
1518,192,227,260,435,7,11,10
1519,197,230,269,449,7,11,10
1520,204,227,279,456,7,11,10
1521,209,228,287,469,7,11,10
1522,213,228,291,473,7,11,10
1523,218,230,297,479,7,11,10
1524,226,234,307,491,7,11,10
1525,236,236,319,499,7,11,10
1526,245,241,329,511,7,11,10
1527,249,245,336,526,7,11,10
1528,256,242,344,530,7,11,10
1529,262,248,354,548,7,11,10
1530,272,252,366,560,7,11,10
1531,282,256,378,573,7,11,10
1532,288,265,387,592,7,11,10
1533,297,265,399,603,7,11,10
1534,312,273,417,617,7,11,10
1535,333,278,444,640,7,11,10
1536,357,282,477,667,7,11,10
1537,377,292,505,690,7,11,10
1538,395,297,527,704,7,11,10
1539,414,306,552,733,7,11,10
1540,440,319,585,761,7,11,10
1541,471,318,630,793,7,11,10
1542,497,341,666,838,7,11,10
1543,518,345,694,859,7,11,10
1544,541,363,728,915,7,11,10
1545,572,377,771,962,7,11,10
1546,632,398,847,1017,7,11,10
1547,687,429,913,1064,7,11,10
1548,731,454,957,1082,7,11,10
1549,788,481,1014,1090,7,11,10
1550,873,529,1091,1088,7,11,10
1551,1001,549,1223,1083,7,11,10
1552,1144,598,1364,1086,7,11,10
1553,1258,641,1468,1080,7,11,10
1554,1391,691,1598,1081,7,11,10
1555,1533,743,1729,1074,7,11,10
1556,1679,770,1867,1076,7,11,10
1557,1780,800,1955,1085,7,11,10
2916,114,171,145,247,8,11,10
2917,114,173,144,247,8,11,10
2918,113,170,144,246,8,11,10
2919,118,173,149,248,8,11,10
2920,120,176,150,250,8,11,10
2921,121,174,153,252,8,11,10
2922,123,176,153,253,8,11,10
2923,125,179,154,255,8,11,10
2924,125,175,155,256,8,11,10
2925,123,172,155,257,8,11,10
2926,125,175,156,259,8,11,10
2927,127,179,155,258,8,11,10
2928,127,181,156,260,8,11,10
2929,127,182,156,260,8,11,10
2930,128,184,157,264,8,11,10
2931,128,182,159,265,8,11,10
2931,112,178,136,244,9,11,10
2932,131,184,160,265,8,11,10
2932,113,182,135,244,9,11,10
2933,134,186,163,267,8,11,10
2933,115,183,138,244,9,11,10
2934,135,187,164,270,8,11,10
2934,117,181,140,244,9,11,10
2935,134,187,164,271,8,11,10
2935,120,180,146,252,9,11,10
2936,137,190,167,274,8,11,10
2936,118,183,143,250,9,11,10
2937,140,193,169,276,8,11,10
2937,117,184,141,249,9,11,10
2938,143,195,172,277,8,11,10
2938,118,185,142,250,9,11,10
2939,145,196,174,278,8,11,10
2939,118,185,140,245,9,11,10
2940,146,197,176,279,8,11,10
2940,118,186,140,245,9,11,10
2941,146,196,177,280,8,11,10
2941,118,186,141,249,9,11,10
2942,147,196,178,280,8,11,10
2942,116,187,140,250,9,11,10
2943,148,197,180,282,8,11,10
2943,116,186,140,249,9,11,10
2944,150,198,182,285,8,11,10
2944,116,188,137,248,9,11,10
2945,150,198,183,286,8,11,10
2945,116,188,137,247,9,11,10
2946,151,199,183,289,8,11,10
2946,114,191,136,251,9,11,10
2947,151,203,183,291,8,11,10
2947,115,193,135,249,9,11,10
2948,154,202,188,294,8,11,10
2948,114,193,135,252,9,11,10
2949,157,203,190,294,8,11,10
2949,114,194,135,252,9,11,10
2950,158,203,192,298,8,11,10
2950,112,192,135,257,9,11,10
2951,159,204,194,300,8,11,10
2951,112,193,135,258,9,11,10
2952,161,207,196,303,8,11,10
2953,164,206,200,306,8,11,10
2953,109,193,133,261,9,11,10
2954,165,207,202,308,8,11,10
2954,109,189,134,259,9,11,10
2955,165,207,204,312,8,11,10
2955,108,189,133,260,9,11,10
2956,166,208,206,315,8,11,10
2957,167,209,207,317,8,11,10
2958,170,212,210,320,8,11,10
2959,173,211,214,325,8,11,10
2960,175,212,217,327,8,11,10
2961,177,215,217,326,8,11,10
2962,180,222,219,330,8,11,10
2963,187,226,224,330,8,11,10
2964,195,229,233,333,8,11,10
2965,206,227,246,334,8,11,10
2966,214,228,255,336,8,11,10
2967,222,233,261,336,8,11,10
2968,235,229,276,335,8,11,10
2969,248,230,287,334,8,11,10
2970,254,232,294,336,8,11,10
2976,102,204,131,285,9,11,10
2977,103,205,131,284,9,11,10
2978,104,207,132,288,9,11,10
2979,104,206,135,294,9,11,10
2980,106,203,138,296,9,11,10
2981,106,202,140,298,9,11,10
2982,106,202,141,302,9,11,10
2983,105,199,143,312,9,11,10
2984,108,199,144,308,9,11,10
2985,110,198,146,309,9,11,10
2986,110,198,147,311,9,11,10
2986,34,309,80,479,10,11,10
2987,110,200,148,319,9,11,10
2987,38,317,145,627,11,11,10
2988,110,200,149,321,9,11,10
2988,47,323,159,646,11,11,10
2989,42,321,157,652,11,11,10
2990,112,196,151,320,9,11,10
2990,65,331,183,666,11,11,10
2991,113,195,153,322,9,11,10
2991,84,340,208,694,11,11,10
2992,112,342,242,709,11,11,10
2993,115,205,154,330,9,11,10
2993,143,353,278,725,11,11,10
2994,116,206,155,332,9,11,10
2994,159,357,300,738,11,11,10
2995,119,212,155,331,9,11,10
2995,167,357,316,758,11,11,10
2996,121,218,155,334,9,11,10
2996,194,370,353,795,11,11,10
2997,121,220,156,338,9,11,10
2997,221,385,384,820,11,11,10
2998,119,224,153,341,9,11,10
2998,254,391,432,858,11,11,10
2999,118,217,154,342,9,11,10
2999,294,413,485,900,11,11,10
3000,118,221,153,346,9,11,10
3000,318,430,516,927,11,11,10
3001,119,226,153,346,9,11,10
3001,350,445,557,959,11,11,10
3002,117,216,155,354,9,11,10
3002,396,463,622,1015,11,11,10
3003,118,223,155,358,9,11,10
3003,441,473,672,1036,11,11,10
3004,117,229,153,360,9,11,10
3004,506,497,739,1066,11,11,10
3005,117,228,154,363,9,11,10
3005,566,531,795,1078,11,11,10
3006,118,227,156,368,9,11,10
3006,658,562,879,1079,11,11,10
3007,119,225,158,370,9,11,10
3007,752,600,968,1082,11,11,10
3008,121,225,160,372,9,11,10
3008,860,634,1071,1082,11,11,10
3009,121,227,160,376,9,11,10
3009,988,657,1196,1079,11,11,10
3010,121,228,160,378,9,11,10
3010,1125,702,1323,1081,11,11,10
3011,121,229,162,385,9,11,10
3011,1258,757,1442,1084,11,11,10
3012,122,228,165,393,9,11,10
3012,1384,791,1564,1083,11,11,10
3013,125,226,168,392,9,11,10
3013,1469,828,1648,1077,11,11,10
3014,127,227,171,394,9,11,10
3014,1588,861,1765,1078,11,11,10
3015,129,229,172,392,9,11,10
3015,1692,892,1848,1084,11,11,10
3016,129,230,173,396,9,11,10
3017,128,231,175,407,9,11,10
3018,128,233,177,416,9,11,10
3019,129,232,179,418,9,11,10
3020,129,235,180,426,9,11,10
3021,128,236,179,429,9,11,10
3022,128,236,179,430,9,11,10
3023,126,238,180,443,9,11,10
3024,125,239,180,446,9,11,10
3025,122,235,180,456,9,11,10
3026,119,242,176,461,9,11,10
3027,114,246,170,464,9,11,10
3028,110,247,167,468,9,11,10
3029,106,251,164,479,9,11,10
3030,101,252,159,479,9,11,10
3031,94,257,154,489,9,11,10
3032,85,259,146,495,9,11,10
3033,74,256,137,498,9,11,10
3034,64,258,128,506,9,11,10
3035,54,260,120,514,9,11,10
3036,45,263,106,494,9,11,10
3037,36,267,91,469,9,11,10
3038,35,288,73,425,9,11,10
3039,30,292,66,419,9,11,10
3098,912,404,965,666,12,11,10
3099,909,408,966,692,12,11,10
3100,909,414,962,669,12,11,10
3101,909,417,961,664,12,11,10
3101,817,411,999,804,13,11,10
3102,913,411,979,722,12,11,10
3102,805,409,982,793,13,11,10
3103,886,414,959,751,12,11,10
3103,734,407,909,785,13,11,10
3104,859,409,937,757,12,11,10
3104,685,408,857,780,13,11,10
3105,827,405,910,764,12,11,10
3105,638,393,810,773,13,11,10
3106,795,404,881,763,12,11,10
3106,568,387,741,767,13,11,10
3107,767,404,855,758,12,11,10
3107,525,375,699,761,13,11,10
3108,736,400,828,765,12,11,10
3108,471,362,646,751,13,11,10
3109,701,398,798,767,12,11,10
3109,437,355,607,736,13,11,10
3110,661,386,760,756,12,11,10
3110,417,349,579,720,13,11,10
3111,622,379,723,745,12,11,10
3111,387,345,545,710,13,11,10
3112,588,376,690,736,12,11,10
3112,362,337,514,691,13,11,10
3113,555,366,656,715,12,11,10
3113,333,332,481,678,13,11,10
3114,532,359,634,700,12,11,10
3114,316,325,459,663,13,11,10
3115,512,354,615,687,12,11,10
3115,308,318,442,640,13,11,10
3116,490,343,590,663,12,11,10
3116,294,317,422,628,13,11,10
